agegroup_broad,epi_year,parname,par_bin,varname,parvalue,mean_parvalue,median,mean,ci50_l,ci50_u,ci95_l,ci95_u
<5y,2023,omega,5,mean_age_cumul_hosp_shift,0.0027918597937754202,0.0027918597937754202,0.2280861085564112,0.4427793744864916,0.084928777739254,0.6780336680997809,0.006865338642759155,1.767740849129104
<1y,2023,omega,5,peak_hosp_norm,0.0027918597937754202,0.0027918597937754202,1.0172389033293183,1.1121082845746428,1.0006339075936515,1.1355931233717256,0.8982491919540834,1.7551103020577878
<1y,2023,omega,6,hosp_tot_norm,0.00288852748206572,0.00288852748206572,1.0855332704066711,1.116781142477029,1.0391324870049266,1.1646475431143095,1.0147399017568486,1.3861593446020346
<5y,2023,omega,6,mean_age_cumul_hosp_shift,0.00288852748206572,0.00288852748206572,0.2887106835092954,0.4771819822368895,0.09374725333868739,0.7319401274722503,0.011094103455928208,1.6751443651783564
<1y,2023,omega,6,peak_hosp_norm,0.00288852748206572,0.00288852748206572,1.0255807268376316,1.1274323626307783,1.0015163171640107,1.1638950855825243,0.9074855534040096,1.759057283785561
<1y,2023,omega,7,hosp_tot_norm,0.003006612881024655,0.003006612881024655,1.0702322419603667,1.1011824809204527,1.0302016400019194,1.1321247477417828,1.0137478426388193,1.364591528123576
<5y,2023,omega,7,mean_age_cumul_hosp_shift,0.003006612881024655,0.003006612881024655,0.2214306602617988,0.42231116069336455,0.09909597256539016,0.6362688371089593,0.02948433067051397,1.5885604494498944
<1y,2023,omega,7,peak_hosp_norm,0.003006612881024655,0.003006612881024655,1.015049485464182,1.1024432753212723,1.0015026517529402,1.1250525858563547,0.9241151074367706,1.7381582941856513
<1y,2023,omega,8,hosp_tot_norm,0.0031481796778535546,0.0031481796778535546,1.0816659046079034,1.1113734618408606,1.0364338742010193,1.1542013295306663,1.0147137684934349,1.3522565995887115
<5y,2023,omega,8,mean_age_cumul_hosp_shift,0.0031481796778535546,0.0031481796778535546,0.25170631571412816,0.4359242080083527,0.10454687585775924,0.6174216583071699,0.019023590903336992,1.6842928182590855
<1y,2023,omega,8,peak_hosp_norm,0.0031481796778535546,0.0031481796778535546,1.0219163877644883,1.1118208969265242,1.0023424078959724,1.136170544222658,0.9123317824358192,1.7215027205671365
<1y,2023,omega,9,hosp_tot_norm,0.0033405827647226926,0.0033405827647226926,1.084961463872008,1.1124669510761664,1.0357823567343338,1.1570318126370045,1.0166139369011784,1.354650995279681
<5y,2023,omega,9,mean_age_cumul_hosp_shift,0.0033405827647226926,0.0033405827647226926,0.2172553475370247,0.4111801861764178,0.10478228683962065,0.6232452791641414,0.03177173299545579,1.4454937821970146
<1y,2023,omega,9,peak_hosp_norm,0.0033405827647226926,0.0033405827647226926,1.0166789576092157,1.1082523654851564,1.0018112287333314,1.1358264005923036,0.9236776595935269,1.681236817733729
<1y,2023,omega,10,hosp_tot_norm,0.003713147574490335,0.003713147574490335,1.0845895905957053,1.1156171833528297,1.0352841591768538,1.166725032379371,1.0154742102072671,1.395156734432771
<5y,2023,omega,10,mean_age_cumul_hosp_shift,0.003713147574490335,0.003713147574490335,0.23259399510162915,0.38574947591394415,0.11747323239887031,0.5626362177091337,0.05034596859538603,1.2790977281322335
<1y,2023,omega,10,peak_hosp_norm,0.003713147574490335,0.003713147574490335,1.0191822831018287,1.10930925446386,1.0038539824415014,1.142623910425046,0.9481714816141632,1.717279442306325
<1y,2023,R0,1,hosp_tot_norm,1.3427291001590598,1.3427291001590598,1.136306206702748,1.170118405443122,1.054656429961643,1.2601081986667821,1.0184701358340233,1.452175339709248
<5y,2023,R0,1,mean_age_cumul_hosp_shift,1.3427291001590598,1.3427291001590598,0.5467400646766469,0.640012670732069,0.2064007199649338,1.0189025893539445,0.0715952749357549,1.6287371745089831
<1y,2023,R0,1,peak_hosp_norm,1.3427291001590598,1.3427291001590598,1.164925785323021,1.2616522860385173,1.0267826887677856,1.4350042196265673,1.0002764432693254,1.8787364116744811
<1y,2023,R0,2,hosp_tot_norm,1.5220772974252,1.5220772974252,1.0991345920096904,1.1298270407190536,1.0400978261280147,1.195063547709871,1.0143273398692274,1.3797694960514373
<5y,2023,R0,2,mean_age_cumul_hosp_shift,1.5220772974252,1.5220772974252,0.4200675025037022,0.5757236142590639,0.15378974000521328,0.8955934210391208,0.053759071327270154,1.733927559280659
<1y,2023,R0,2,peak_hosp_norm,1.5220772974252,1.5220772974252,1.0721902762504816,1.1791441762420005,1.0075473880471657,1.2753395210391774,0.9990020212855613,1.8350400714618247
<1y,2023,R0,3,hosp_tot_norm,1.634251540962223,1.634251540962223,1.0829017476938505,1.1208551118801313,1.0334633285746557,1.188772991785776,1.0149368303597677,1.381446853025982
<5y,2023,R0,3,mean_age_cumul_hosp_shift,1.634251540962223,1.634251540962223,0.36545418617250824,0.5493846443600549,0.11707892399199293,0.854541097243247,0.04201158461090593,1.7287717145305
<1y,2023,R0,3,peak_hosp_norm,1.634251540962223,1.634251540962223,1.041295640692575,1.1565769867993938,1.0037940271381103,1.2544714031631328,0.9647263955489758,1.756710378195174
<1y,2023,R0,4,hosp_tot_norm,1.7321243964702044,1.7321243964702044,1.070702799513732,1.1040302377274362,1.0326436231802572,1.1425642240064027,1.0147741725498827,1.3460389357279783
<5y,2023,R0,4,mean_age_cumul_hosp_shift,1.7321243964702044,1.7321243964702044,0.30148609192843345,0.4902553411251894,0.10899190266943748,0.7464295977152062,0.023185369182690253,1.728160957991675
<1y,2023,R0,4,peak_hosp_norm,1.7321243964702044,1.7321243964702044,1.0251731001755293,1.1201932000640873,1.0027297623161573,1.1603673762918796,0.9370702746125854,1.7140950277072704
<1y,2023,R0,5,hosp_tot_norm,1.819188816543051,1.819188816543051,1.0714640926090155,1.0995432430035785,1.0310170456579044,1.1368200926403604,1.01473664784431,1.3309970857793512
<5y,2023,R0,5,mean_age_cumul_hosp_shift,1.819188816543051,1.819188816543051,0.224002627711819,0.4189738394129129,0.08407578381214087,0.5992887768014175,0.01701550969171777,1.7095437096803223
<1y,2023,R0,5,peak_hosp_norm,1.819188816543051,1.819188816543051,1.0140105410539835,1.0936266906628014,1.000697638279902,1.112451155201957,0.8996731877010151,1.6910653806894134
<1y,2023,R0,6,hosp_tot_norm,1.916640609395793,1.916640609395793,1.0760098628756762,1.097557915281845,1.0331314156387659,1.138185896522175,1.0133708663737617,1.313577511733909
<5y,2023,R0,6,mean_age_cumul_hosp_shift,1.916640609395793,1.916640609395793,0.2605021286170448,0.4301914686599827,0.0961523527477226,0.6083905211323746,0.015235889189324328,1.7228681997975375
<1y,2023,R0,6,peak_hosp_norm,1.916640609395793,1.916640609395793,1.0164928123161903,1.085361114100728,1.0012967615929558,1.099702932875927,0.9094411633260345,1.6233111563376057
<1y,2023,R0,7,hosp_tot_norm,2.012766825312556,2.012766825312556,1.068054796793454,1.0911065573249445,1.030394412365417,1.1232313547910295,1.011931119923024,1.2909731287055426
<5y,2023,R0,7,mean_age_cumul_hosp_shift,2.012766825312556,2.012766825312556,0.17473377368758136,0.3744136592411161,0.08245280713765446,0.5495578089603157,-0.0017757420324450378,1.6259207591511329
<1y,2023,R0,7,peak_hosp_norm,2.012766825312556,2.012766825312556,1.0110655086682727,1.0713099213147705,1.0002636255442094,1.0726674664422464,0.8984327076047458,1.570969642767785
<1y,2023,R0,8,hosp_tot_norm,2.1297726734589792,2.1297726734589792,1.0748763513297779,1.098614931423018,1.0331226966836173,1.1435978246848717,1.0133133437728024,1.3029033083123904
<5y,2023,R0,8,mean_age_cumul_hosp_shift,2.1297726734589792,2.1297726734589792,0.16612264654110653,0.37109077727839657,0.07254700571771622,0.5472122855174408,-0.015836780041115963,1.6317535260637352
<1y,2023,R0,8,peak_hosp_norm,2.1297726734589792,2.1297726734589792,1.0103739131056804,1.068982751892461,1.000232528358681,1.0868391388661336,0.8671151014239564,1.5646947900821653
<1y,2023,R0,9,hosp_tot_norm,2.2891602084599967,2.2891602084599967,1.0558940918469912,1.08159669106518,1.028449927070088,1.118755480297894,1.0125748936310373,1.2640846637455465
<5y,2023,R0,9,mean_age_cumul_hosp_shift,2.2891602084599967,2.2891602084599967,0.14286844534271825,0.31972685740174084,0.07246823139937542,0.4003058267629398,-0.020395405144305732,1.5296617983136285
<1y,2023,R0,9,peak_hosp_norm,2.2891602084599967,2.2891602084599967,1.0055844601188033,1.0461929667163972,0.9997144157207359,1.0474708372744361,0.8566110698930937,1.4538195409357701
<1y,2023,R0,10,hosp_tot_norm,2.585076274589572,2.585076274589572,1.0578112236167243,1.0812255511887703,1.0297627635379951,1.1118141026923682,1.0146587164980607,1.276269255158489
<5y,2023,R0,10,mean_age_cumul_hosp_shift,2.585076274589572,2.585076274589572,0.13152388075353372,0.25485961879211133,0.06519981272217024,0.3375439888319445,-0.02129159233593291,1.2116657301982452
<1y,2023,R0,10,peak_hosp_norm,2.585076274589572,2.585076274589572,1.005762396856222,1.0288027504903443,0.9982576812905601,1.036684399581194,0.8792212975147935,1.3238481334818557
<1y,2023,seasforc_width_wks,1,hosp_tot_norm,2.9171113528762573,2.9171113528762573,1.0671161912681337,1.0927194144498547,1.0340374571676358,1.131319986395992,0.997158545040475,1.3084535591052378
<5y,2023,seasforc_width_wks,1,mean_age_cumul_hosp_shift,2.9171113528762573,2.9171113528762573,0.36323791061836097,0.5707269738550576,0.09233357864423608,0.8842329141911884,-0.07312639222517786,2.1575386794333586
<1y,2023,seasforc_width_wks,1,peak_hosp_norm,2.9171113528762573,2.9171113528762573,1.0262092986363223,1.102520096944179,0.9993957660213213,1.1508516411077998,0.8011282846900762,1.7792754434720985
<1y,2023,seasforc_width_wks,2,hosp_tot_norm,3.664248173386137,3.664248173386137,1.0756734460530417,1.1103195532566292,1.031364542909537,1.158273415489953,1.0117789430450495,1.3805302293071346
<5y,2023,seasforc_width_wks,2,mean_age_cumul_hosp_shift,3.664248173386137,3.664248173386137,0.33948976400253983,0.5496143948758168,0.09422411192988722,0.865024639783925,-0.0188972916793642,1.879051989034009
<1y,2023,seasforc_width_wks,2,peak_hosp_norm,3.664248173386137,3.664248173386137,1.0260586295339245,1.1350280541875808,1.0014621111258855,1.1924054356002747,0.869122567860547,1.8401672148146715
<1y,2023,seasforc_width_wks,3,hosp_tot_norm,4.1318275135970675,4.1318275135970675,1.0759945233603339,1.1069194110561535,1.0307497350799124,1.1476002441902433,1.0123027988153686,1.3665423886777381
<5y,2023,seasforc_width_wks,3,mean_age_cumul_hosp_shift,4.1318275135970675,4.1318275135970675,0.3340574869697033,0.5203895872528643,0.1023129799896445,0.8410413658693217,0.006837892995763541,1.6783525451111125
<1y,2023,seasforc_width_wks,3,peak_hosp_norm,4.1318275135970675,4.1318275135970675,1.0285179715465929,1.1324707062993493,1.0015223932890849,1.1885130144685863,0.8951764328417369,1.7659364292404784
<1y,2023,seasforc_width_wks,4,hosp_tot_norm,4.505309379133806,4.505309379133806,1.0779187715186151,1.1071807814944783,1.0302274748982085,1.1553742526912758,1.0129129780847714,1.3572504196373811
<5y,2023,seasforc_width_wks,4,mean_age_cumul_hosp_shift,4.505309379133806,4.505309379133806,0.29874202128839844,0.4852955112420876,0.1040559989754053,0.7256131928069407,0.011436532946724531,1.7114144411944359
<1y,2023,seasforc_width_wks,4,peak_hosp_norm,4.505309379133806,4.505309379133806,1.0251942386937005,1.1202572501570087,1.0016620465396961,1.1603673762918796,0.8946883511659749,1.7219593396554664
<1y,2023,seasforc_width_wks,5,hosp_tot_norm,4.882429796981765,4.882429796981765,1.0848131400018988,1.118744929397733,1.032709733931379,1.1681685764975511,1.013235014632074,1.3968083571429126
<5y,2023,seasforc_width_wks,5,mean_age_cumul_hosp_shift,4.882429796981765,4.882429796981765,0.2644751427903991,0.4814137969511369,0.10314713084453953,0.7848412156485045,0.017878253593485025,1.625384493133077
<1y,2023,seasforc_width_wks,5,peak_hosp_norm,4.882429796981765,4.882429796981765,1.024041648207237,1.1350490468473804,1.0013122218349202,1.194473139726299,0.916090180303926,1.7880512280794048
<1y,2023,seasforc_width_wks,6,hosp_tot_norm,5.260322975807078,5.260322975807078,1.0784769698431338,1.107987585882864,1.0347434504325257,1.155661219805921,1.0151207685787984,1.3377402128920481
<5y,2023,seasforc_width_wks,6,mean_age_cumul_hosp_shift,5.260322975807078,5.260322975807078,0.2566754539413356,0.4309902216108621,0.10777126356069466,0.62873533382826,0.025088905328887277,1.5179216856381663
<1y,2023,seasforc_width_wks,6,peak_hosp_norm,5.260322975807078,5.260322975807078,1.0248885873723856,1.1079184592327627,1.0022262119943468,1.1389401564534611,0.9470799453691213,1.6174565428013197
<1y,2023,seasforc_width_wks,7,hosp_tot_norm,5.668140519675221,5.668140519675221,1.0807452868722214,1.1141900716916542,1.0323646299518596,1.1642207075804254,1.0145102632032867,1.374428944048999
<5y,2023,seasforc_width_wks,7,mean_age_cumul_hosp_shift,5.668140519675221,5.668140519675221,0.2504239448584169,0.42564698210110596,0.09587373375936759,0.6505013462302731,0.022089085743228456,1.4460435646564873
<1y,2023,seasforc_width_wks,7,peak_hosp_norm,5.668140519675221,5.668140519675221,1.0192928392760352,1.1178509509820154,1.0011225012932303,1.1613402415494132,0.9609619899228568,1.7088461489417077
<1y,2023,seasforc_width_wks,8,hosp_tot_norm,6.177679272027556,6.177679272027556,1.0725048728386763,1.10519883968802,1.0324361399374218,1.1519875852974009,1.0165164787909107,1.3490997178017252
<5y,2023,seasforc_width_wks,8,mean_age_cumul_hosp_shift,6.177679272027556,6.177679272027556,0.20454751356194745,0.363797183818186,0.09180863805616468,0.49559598754298895,0.03018965001127385,1.4006679459786289
<1y,2023,seasforc_width_wks,8,peak_hosp_norm,6.177679272027556,6.177679272027556,1.0153430101291567,1.1003643498359676,1.0021006548805065,1.114163282323409,0.9740968880089534,1.6328313840370838
<1y,2023,seasforc_width_wks,9,hosp_tot_norm,6.826278020671833,6.826278020671833,1.0757394620458776,1.1075676838698278,1.03272309008294,1.1495913254774148,1.018237550304058,1.357309840672579
<5y,2023,seasforc_width_wks,9,mean_age_cumul_hosp_shift,6.826278020671833,6.826278020671833,0.17318764979119372,0.3416252641216655,0.09238958975093858,0.4776131952531859,0.029447510602718198,1.304761499676051
<1y,2023,seasforc_width_wks,9,peak_hosp_norm,6.826278020671833,6.826278020671833,1.0124162530145437,1.0942714557670692,1.002561546462756,1.1117311637115752,0.9720136546214357,1.5760622093174668
<1y,2023,seasforc_width_wks,10,hosp_tot_norm,8.083240729028697,8.083240729028697,1.0754506442024026,1.1037157616417455,1.0414580036356489,1.1423383757060928,1.0230921806999016,1.3351895240677576
<5y,2023,seasforc_width_wks,10,mean_age_cumul_hosp_shift,8.083240729028697,8.083240729028697,0.1253563353689433,0.2553496604051358,0.07969435359165367,0.3174831672566736,0.03584201171344894,1.0808499056612535
<1y,2023,seasforc_width_wks,10,peak_hosp_norm,8.083240729028697,8.083240729028697,1.0085908813668873,1.0662417549873382,1.0023439358283224,1.057099496645607,0.9823875055187357,1.5018824181911097
<1y,2023,seasforce_peak,1,hosp_tot_norm,0.30237260847064246,0.30237260847064246,1.1221583229863517,1.1281460940871915,1.0954020294920879,1.1632824209805321,1.0049177507048983,1.2602992514721314
<5y,2023,seasforce_peak,1,mean_age_cumul_hosp_shift,0.30237260847064246,0.30237260847064246,0.13812972809624569,0.2265742269029833,0.08143501449252533,0.3326555163549334,0.025032208018573556,0.7157355426061073
<1y,2023,seasforce_peak,1,peak_hosp_norm,0.30237260847064246,0.30237260847064246,0.9923233372712181,0.975559344795756,0.937450809347551,1.0232418680836903,0.7788633172805564,1.10139498398283
<1y,2023,seasforce_peak,2,hosp_tot_norm,0.4605646737663385,0.4605646737663385,1.0887749171642733,1.1054536459130437,1.0653412179144282,1.1321008545276128,1.021220509654942,1.2723629664909808
<5y,2023,seasforce_peak,2,mean_age_cumul_hosp_shift,0.4605646737663385,0.4605646737663385,0.13289861143005233,0.2605407751261252,0.07529851305475965,0.41321505217470467,0.012424727246929031,0.856114493058513
<1y,2023,seasforce_peak,2,peak_hosp_norm,0.4605646737663385,0.4605646737663385,1.008379853993676,1.0142069905073714,0.9922778644757966,1.0243576761721511,0.8641308502428746,1.20388312026159
<1y,2023,seasforce_peak,3,hosp_tot_norm,0.6197106276014892,0.6197106276014892,1.0693448170822322,1.092471972719483,1.0449047235971667,1.1229007566017772,1.02797173631181,1.2781786512843247
<5y,2023,seasforce_peak,3,mean_age_cumul_hosp_shift,0.6197106276014892,0.6197106276014892,0.14386722717844247,0.2843716009021502,0.07072813339641071,0.4405921469669769,-0.0029060590340294267,1.0214574761870439
<1y,2023,seasforce_peak,3,peak_hosp_norm,0.6197106276014892,0.6197106276014892,1.0108945267510452,1.0482225099236073,1.0022974188355964,1.0709886652581735,0.9285802673402324,1.3147261654987337
<1y,2023,seasforce_peak,4,hosp_tot_norm,0.7720846435094191,0.7720846435094191,1.061984711119978,1.0941107432587491,1.0350439965097997,1.1322359635731118,1.0225992164877122,1.285703640179206
<5y,2023,seasforce_peak,4,mean_age_cumul_hosp_shift,0.7720846435094191,0.7720846435094191,0.17084746200899747,0.3339778941995081,0.07499868757551154,0.5330584641529779,-0.01388807222028343,1.276707483106125
<1y,2023,seasforce_peak,4,peak_hosp_norm,0.7720846435094191,0.7720846435094191,1.0118729623305565,1.078013243689424,1.0016705835270407,1.112124734830421,0.9823134788367125,1.453669466810299
<1y,2023,seasforce_peak,5,hosp_tot_norm,0.9010148663682758,0.9010148663682758,1.0503421991245645,1.0961406341680429,1.0272307819457094,1.1376943909217077,1.0169182258887068,1.3338037165309424
<5y,2023,seasforce_peak,5,mean_age_cumul_hosp_shift,0.9010148663682758,0.9010148663682758,0.18188955514701277,0.41354108161099645,0.0757707465950439,0.71756591046762,0.002639696540176228,1.4866391818752593
<1y,2023,seasforce_peak,5,peak_hosp_norm,0.9010148663682758,0.9010148663682758,1.0141750684277855,1.1174791801415174,1.00198313746418,1.1823127332642942,0.9952130985292854,1.5741593742758369
<1y,2023,seasforce_peak,6,hosp_tot_norm,1.0198903551184673,1.0198903551184673,1.0576071253673531,1.1089103858322518,1.0262847795988868,1.1601449320242847,1.0156306020140362,1.3881020800138293
<5y,2023,seasforce_peak,6,mean_age_cumul_hosp_shift,1.0198903551184673,1.0198903551184673,0.27862551918010325,0.49881912921702215,0.10066578114187985,0.81764814023441,0.004235004051958137,1.6850293140772719
