agegroup,infection,par_id,cumul_mean_incid,sum_abs_diff,sum_rel_diff
9,1,34032,0,0,NA
9,2,34032,6471,428,0.0661
9,3,34032,3961449,247552,0.0625
10,1,34032,0,0,NA
10,2,34032,484,38,0.079
10,3,34032,2220760,140072,0.0631
11,1,34032,0,0,NA
11,2,34032,170,28,0.1632
11,3,34032,1430134,90656,0.0634
1,1,34033,452492,81138,0.1793
1,2,34033,90317,15279,0.1692
1,3,34033,9005,2332,0.259
2,1,34033,143513,44595,0.3107
2,2,34033,127409,30653,0.2406
2,3,34033,28681,7179,0.2503
3,1,34033,55483,17041,0.3071
3,2,34033,128614,35448,0.2756
3,3,34033,43523,12537,0.2881
4,1,34033,18636,6179,0.3316
4,2,34033,120643,36642,0.3037
4,3,34033,91602,24186,0.264
5,1,34033,5442,1852,0.3403
5,2,34033,144540,46083,0.3188
5,3,34033,196256,62441,0.3182
6,1,34033,723,254,0.3518
6,2,34033,84011,27138,0.323
6,3,34033,209252,72406,0.346
7,1,34033,83,30,0.3659
7,2,34033,47214,15353,0.3252
7,3,34033,195650,71822,0.3671
8,1,34033,9,4,0.4079
8,2,34033,57327,20531,0.3581
8,3,34033,2100468,788078,0.3752
9,1,34033,0,0,NA
9,2,34033,7295,3057,0.419
9,3,34033,2054819,819115,0.3986
10,1,34033,0,0,NA
10,2,34033,1170,712,0.6087
10,3,34033,1122388,453469,0.404
11,1,34033,0,0,NA
11,2,34033,1424,1059,0.7431
11,3,34033,709726,288723,0.4068
1,1,34046,415521,5186,0.0125
1,2,34046,105907,1210,0.0114
1,3,34046,17248,251,0.0146
2,1,34046,124073,2559,0.0206
2,2,34046,135070,2156,0.016
2,3,34046,47501,827,0.0174
3,1,34046,47780,960,0.0201
3,2,34046,131360,2443,0.0186
3,3,34046,77420,1451,0.0187
4,1,34046,15845,346,0.0218
4,2,34046,116684,2346,0.0201
4,3,34046,124056,2567,0.0207
5,1,34046,4616,104,0.0226
5,2,34046,139913,3064,0.0219
5,3,34046,312416,6420,0.0206
6,1,34046,606,14,0.0237
6,2,34046,81176,1864,0.023
6,3,34046,345410,7003,0.0203
7,1,34046,69,2,0.0248
7,2,34046,45879,1085,0.0236
7,3,34046,335446,6753,0.0201
8,1,34046,8,0,0.0293
8,2,34046,52718,1301,0.0247
8,3,34046,3446016,71353,0.0207
9,1,34046,0,0,NA
9,2,34046,6445,146,0.0226
9,3,34046,4168405,85926,0.0206
10,1,34046,0,0,NA
10,2,34046,503,25,0.0491
10,3,34046,2226575,46303,0.0208
11,1,34046,0,0,NA
11,2,34046,242,63,0.2609
11,3,34046,1359656,28390,0.0209
1,1,34047,455752,20496,0.045
1,2,34047,98120,4137,0.0422
1,3,34047,13231,733,0.0554
2,1,34047,135653,10841,0.0799
2,2,34047,130516,8047,0.0617
2,3,34047,38464,2454,0.0638
3,1,34047,51716,4015,0.0776
3,2,34047,129074,9521,0.0738
3,3,34047,58260,4188,0.0719
4,1,34047,17102,1464,0.0856
4,2,34047,117658,9508,0.0808
4,3,34047,108148,8151,0.0754
5,1,34047,4965,438,0.0883
5,2,34047,141553,12558,0.0887
5,3,34047,236864,19730,0.0833
6,1,34047,655,61,0.0926
6,2,34047,82341,7556,0.0918
6,3,34047,246913,22772,0.0922
7,1,34047,75,7,0.0974
7,2,34047,46171,4259,0.0922
7,3,34047,225107,22527,0.1001
8,1,34047,8,1,0.1082
8,2,34047,55473,5677,0.1023
8,3,34047,2359284,244209,0.1035
9,1,34047,0,0,NA
9,2,34047,7107,920,0.1295
9,3,34047,2277509,251173,0.1103
10,1,34047,0,0,NA
10,2,34047,1504,558,0.3708
10,3,34047,1179985,131944,0.1118
11,1,34047,0,0,NA
11,2,34047,2815,1273,0.452
11,3,34047,704701,79227,0.1124
1,1,34060,425547,3029,0.0071
1,2,34060,109119,688,0.0063
1,3,34060,19270,162,0.0084
2,1,34060,121771,1469,0.0121
2,2,34060,135638,1244,0.0092
2,3,34060,50875,533,0.0105
3,1,34060,46583,539,0.0116
3,2,34060,130441,1439,0.011
3,3,34060,82032,976,0.0119
4,1,34060,15384,198,0.0128
4,2,34060,115176,1400,0.0122
4,3,34060,126778,1650,0.013
5,1,34060,4498,61,0.0135
5,2,34060,138429,1893,0.0137
5,3,34060,320316,4299,0.0134
6,1,34060,595,9,0.0145
6,2,34060,80498,1174,0.0146
6,3,34060,351552,4681,0.0133
7,1,34060,68,1,0.0153
7,2,34060,45566,691,0.0152
7,3,34060,335889,4465,0.0133
8,1,34060,8,0,0.0185
8,2,34060,52776,848,0.0161
8,3,34060,3417909,47379,0.0139
9,1,34060,0,0,NA
9,2,34060,6485,105,0.0163
9,3,34060,3913083,54171,0.0138
10,1,34060,0,0,NA
10,2,34060,654,90,0.1373
10,3,34060,1976609,27621,0.014
11,1,34060,0,0,NA
11,2,34060,1024,413,0.4037
11,3,34060,1136811,15871,0.014
1,1,34061,463993,7157,0.0154
1,2,34061,102619,1448,0.0141
1,3,34061,16026,307,0.0192
2,1,34061,131587,3718,0.0283
2,2,34061,131786,2832,0.0215
2,3,34061,43957,1064,0.0242
3,1,34061,49803,1337,0.0268
3,2,34061,128396,3447,0.0268
3,3,34061,66624,1810,0.0272
4,1,34061,16396,495,0.0302
4,2,34061,115816,3468,0.0299
4,3,34061,114786,3461,0.0302
5,1,34061,4785,152,0.0317
5,2,34061,139724,4780,0.0342
5,3,34061,254004,8304,0.0327
6,1,34061,637,22,0.0344
6,2,34061,81347,2934,0.0361
6,3,34061,259241,9603,0.037
7,1,34061,74,3,0.0382
7,2,34061,45463,1675,0.0368
7,3,34061,229609,9441,0.0411
8,1,34061,8,0,0.0451
8,2,34061,55566,2375,0.0427
8,3,34061,2371604,101857,0.0429
9,1,34061,0,0,NA
9,2,34061,7693,688,0.0894
9,3,34061,2174748,98912,0.0455
10,1,34061,0,0,NA
10,2,34061,3867,1334,0.3449
10,3,34061,1062062,48767,0.0459
11,1,34061,0,0,NA
11,2,34061,9654,3127,0.3239
11,3,34061,595222,27006,0.0454
1,1,34073,397463,470,0.0012
1,2,34073,115204,59,5e-4
1,3,34073,22286,6,3e-4
2,1,34073,112821,185,0.0016
2,2,34073,138321,84,6e-4
2,3,34073,56031,18,3e-4
3,1,34073,43743,48,0.0011
3,2,34073,131001,71,5e-4
3,3,34073,89872,31,3e-4
4,1,34073,14635,16,0.0011
4,2,34073,114182,65,6e-4
4,3,34073,132322,52,4e-4
5,1,34073,4373,3,8e-4
5,2,34073,137304,66,5e-4
5,3,34073,343928,131,4e-4
6,1,34073,588,0,7e-4
6,2,34073,79746,36,4e-4
6,3,34073,390884,153,4e-4
7,1,34073,68,0,7e-4
7,2,34073,45202,20,4e-4
7,3,34073,392758,158,4e-4
8,1,34073,8,0,0
8,2,34073,52158,25,5e-4
8,3,34073,3989343,1737,4e-4
9,1,34073,0,0,NA
9,2,34073,6395,9,0.0015
9,3,34073,5181107,1747,3e-4
10,1,34073,0,0,NA
10,2,34073,596,66,0.1105
10,3,34073,2547584,862,3e-4
11,1,34073,0,0,NA
11,2,34073,1256,509,0.4049
11,3,34073,1409269,425,3e-4
1,1,34074,442646,2677,0.006
1,2,34074,110830,552,0.005
1,3,34074,20791,145,0.007
2,1,34074,121379,1257,0.0104
2,2,34074,135209,1040,0.0077
2,3,34074,53178,489,0.0092
3,1,34074,46101,447,0.0097
3,2,34074,128967,1255,0.0097
3,3,34074,84243,929,0.011
4,1,34074,15198,168,0.0111
4,2,34074,113679,1251,0.011
4,3,34074,127933,1560,0.0122
5,1,34074,4468,53,0.0119
5,2,34074,137158,1777,0.013
5,3,34074,318998,4140,0.013
6,1,34074,597,8,0.0134
6,2,34074,80029,1135,0.0142
6,3,34074,343014,4495,0.0131
7,1,34074,69,1,0.0151
7,2,34074,45236,668,0.0148
7,3,34074,316774,4289,0.0135
8,1,34074,8,0,0.0138
8,2,34074,53300,856,0.0161
8,3,34074,3194617,46192,0.0145
9,1,34074,0,0,NA
9,2,34074,6799,208,0.0306
9,3,34074,3295357,48851,0.0148
10,1,34074,0,0,NA
10,2,34074,2350,773,0.329
10,3,34074,1558860,23193,0.0149
11,1,34074,0,0,NA
11,2,34074,8515,2729,0.3205
11,3,34074,836231,11904,0.0142
1,1,34075,476324,3740,0.0079
1,2,34075,105059,725,0.0069
1,3,34075,17737,168,0.0095
2,1,34075,129884,1871,0.0144
2,2,34075,131877,1422,0.0108
2,3,34075,46736,587,0.0126
3,1,34075,49016,649,0.0132
3,2,34075,127158,1787,0.0141
3,3,34075,69884,1032,0.0148
4,1,34075,16199,247,0.0153
4,2,34075,114429,1856,0.0162
4,3,34075,116209,1937,0.0167
5,1,34075,4795,81,0.0169
5,2,34075,138528,2649,0.0191
5,3,34075,251939,4810,0.0191
6,1,34075,651,13,0.0193
6,2,34075,80454,1641,0.0204
6,3,34075,248785,5663,0.0228
7,1,34075,77,2,0.0222
7,2,34075,44452,968,0.0218
7,3,34075,211160,5439,0.0258
8,1,34075,9,0,0.0239
8,2,34075,57227,1543,0.027
8,3,34075,2157617,57795,0.0268
9,1,34075,0,0,NA
9,2,34075,11479,1744,0.1519
9,3,34075,1804612,50273,0.0279
10,1,34075,0,0,NA
10,2,34075,15843,4350,0.2746
10,3,34075,821814,22291,0.0271
11,1,34075,0,0,NA
11,2,34075,34195,7642,0.2235
11,3,34075,425462,10331,0.0243
1,1,34086,379665,397,0.001
1,2,34086,118464,90,8e-4
1,3,34086,24310,19,8e-4
2,1,34086,107498,176,0.0016
2,2,34086,139191,142,0.001
2,3,34086,59258,58,0.001
3,1,34086,42169,66,0.0016
3,2,34086,130660,142,0.0011
3,3,34086,93959,105,0.0011
4,1,34086,14288,25,0.0017
4,2,34086,113205,142,0.0013
4,3,34086,135338,165,0.0012
5,1,34086,4354,8,0.0017
5,2,34086,136445,185,0.0014
5,3,34086,352014,467,0.0013
6,1,34086,595,1,0.0017
6,2,34086,79304,113,0.0014
6,3,34086,402392,548,0.0014
7,1,34086,70,0,0.0021
7,2,34086,45002,66,0.0015
7,3,34086,414598,543,0.0013
8,1,34086,8,0,0
8,2,34086,52010,75,0.0014
8,3,34086,4243404,5241,0.0012
9,1,34086,0,0,NA
9,2,34086,6387,9,0.0014
9,3,34086,5861381,6439,0.0011
10,1,34086,0,0,NA
10,2,34086,843,190,0.2254
10,3,34086,2784751,3052,0.0011
11,1,34086,0,0,NA
11,2,34086,4298,1611,0.3748
11,3,34086,1470374,2085,0.0014
1,1,34087,426212,1005,0.0024
1,2,34087,115139,157,0.0014
1,3,34087,23427,39,0.0016
2,1,34087,116030,444,0.0038
2,2,34087,136664,281,0.0021
2,3,34087,57615,128,0.0022
3,1,34087,44635,138,0.0031
3,2,34087,128971,331,0.0026
3,3,34087,90787,254,0.0028
4,1,34087,14911,50,0.0034
4,2,34087,112652,332,0.0029
4,3,34087,132595,418,0.0032
5,1,34087,4472,16,0.0035
5,2,34087,136228,478,0.0035
5,3,34087,340007,1228,0.0036
6,1,34087,608,2,0.0038
6,2,34087,79518,307,0.0039
6,3,34087,378999,1408,0.0037
7,1,34087,72,0,0.0043
7,2,34087,45102,183,0.0041
7,3,34087,364522,1328,0.0036
8,1,34087,8,0,0.0118
8,2,34087,52860,232,0.0044
8,3,34087,3647942,13956,0.0038
9,1,34087,0,0,NA
9,2,34087,6761,149,0.0221
9,3,34087,4044007,14639,0.0036
10,1,34087,0,0,NA
10,2,34087,3583,1213,0.3386
10,3,34087,1842542,6397,0.0035
11,1,34087,1,1,0.7654
11,2,34087,16452,4687,0.2849
11,3,34087,938837,2515,0.0027
1,1,34088,462930,2759,0.006
1,2,34088,111199,480,0.0043
1,3,34088,21821,141,0.0065
2,1,34088,122259,1316,0.0108
2,2,34088,133944,976,0.0073
2,3,34088,54447,488,0.009
3,1,34088,46201,430,0.0093
3,2,34088,127034,1264,0.01
3,3,34088,84408,969,0.0115
4,1,34088,15294,165,0.0108
4,2,34088,112247,1317,0.0117
4,3,34088,127338,1661,0.013
5,1,34088,4554,57,0.0125
5,2,34088,136212,1973,0.0145
5,3,34088,307622,4364,0.0142
6,1,34088,622,9,0.0149
6,2,34088,79630,1279,0.0161
6,3,34088,317528,4791,0.0151
7,1,34088,74,1,0.0173
7,2,34088,44396,735,0.0166
7,3,34088,276936,4665,0.0168
8,1,34088,9,0,0.0201
8,2,34088,54878,1068,0.0195
8,3,34088,2769830,50495,0.0182
9,1,34088,0,0,NA
9,2,34088,10335,1466,0.1419
9,3,34088,2468154,46997,0.019
10,1,34088,0,0,NA
10,2,34088,18298,5082,0.2778
10,3,34088,1078233,19406,0.018
11,1,34088,11,6,0.5123
11,2,34088,46465,9931,0.2137
11,3,34088,526330,7517,0.0143
1,1,34089,489088,2724,0.0056
1,2,34089,105834,499,0.0047
1,3,34089,18623,122,0.0065
2,1,34089,129900,1344,0.0103
2,2,34089,130988,944,0.0072
2,3,34089,47559,388,0.0082
3,1,34089,49239,410,0.0083
3,2,34089,125419,1197,0.0095
3,3,34089,69075,695,0.0101
4,1,34089,16519,171,0.0104
4,2,34089,113340,1305,0.0115
4,3,34089,113449,1255,0.0111
5,1,34089,5023,62,0.0123
5,2,34089,137384,1828,0.0133
5,3,34089,232659,3437,0.0148
6,1,34089,707,10,0.0146
6,2,34089,78763,1115,0.0142
6,3,34089,218288,3999,0.0183
7,1,34089,88,1,0.0158
7,2,34089,42603,705,0.0165
7,3,34089,174491,3545,0.0203
8,1,34089,12,0,0.0198
8,2,34089,61434,1104,0.018
8,3,34089,1759184,35154,0.02
9,1,34089,0,0,NA
9,2,34089,31486,5987,0.1901
9,3,34089,1298604,25080,0.0193
10,1,34089,1,1,0.5021
10,2,34089,56625,10486,0.1852
10,3,34089,538239,8384,0.0156
11,1,34089,102,37,0.3599
11,2,34089,84238,12193,0.1447
11,3,34089,247473,2087,0.0084
1,1,34099,376163,365,0.001
1,2,34099,119481,84,7e-4
1,3,34099,25699,19,7e-4
2,1,34099,106837,156,0.0015
2,2,34099,138661,137,0.001
2,3,34099,61340,55,9e-4
3,1,34099,42354,60,0.0014
3,2,34099,129771,135,0.001
3,3,34099,96319,97,0.001
4,1,34099,14534,23,0.0016
4,2,34099,112343,136,0.0012
4,3,34099,136869,156,0.0011
5,1,34099,4508,8,0.0017
5,2,34099,136032,178,0.0013
5,3,34099,355408,448,0.0013
6,1,34099,627,1,0.0019
6,2,34099,79250,110,0.0014
6,3,34099,405717,534,0.0013
7,1,34099,76,0,0.0019
7,2,34099,45040,64,0.0014
7,3,34099,420603,537,0.0013
8,1,34099,9,0,0.0022
8,2,34099,52273,72,0.0014
8,3,34099,4318734,5234,0.0012
9,1,34099,0,0,NA
9,2,34099,6522,64,0.0099
9,3,34099,5943189,6266,0.0011
10,1,34099,0,0,0.7879
10,2,34099,3597,1318,0.3663
10,3,34099,2693353,3207,0.0012
11,1,34099,128,63,0.4887
11,2,34099,24335,6984,0.287
11,3,34099,1332752,5291,0.004
1,1,34100,419670,537,0.0013
1,2,34100,116857,85,7e-4
1,3,34100,25080,14,5e-4
2,1,34100,114649,217,0.0019
2,2,34100,136628,125,9e-4
2,3,34100,60204,41,7e-4
3,1,34100,44660,61,0.0014
3,2,34100,128377,119,9e-4
3,3,34100,94068,76,8e-4
4,1,34100,15144,21,0.0014
4,2,34100,111849,114,0.001
4,3,34100,134780,126,9e-4
5,1,34100,4637,6,0.0012
5,2,34100,135862,151,0.0011
5,3,34100,346865,372,0.0011
6,1,34100,644,1,0.0013
6,2,34100,79446,95,0.0012
6,3,34100,390964,442,0.0011
7,1,34100,78,0,8e-4
7,2,34100,45078,55,0.0012
7,3,34100,383849,426,0.0011
8,1,34100,9,0,0
8,2,34100,53057,70,0.0013
8,3,34100,3832035,4358,0.0011
9,1,34100,0,0,NA
9,2,34100,7518,461,0.0613
9,3,34100,4299241,4157,0.001
10,1,34100,3,2,0.6413
10,2,34100,12412,3886,0.3131
10,3,34100,1864494,1513,8e-4
11,1,34100,337,141,0.4175
11,2,34100,49117,11007,0.2241
11,3,34100,882510,5219,0.0059
1,1,34101,455455,1835,0.004
1,2,34101,113905,294,0.0026
1,3,34101,24142,86,0.0036
2,1,34101,119706,865,0.0072
2,2,34101,134312,600,0.0045
2,3,34101,58343,302,0.0052
3,1,34101,45715,288,0.0063
3,2,34101,126490,788,0.0062
3,3,34101,90229,637,0.0071
4,1,34101,15329,110,0.0072
4,2,34101,111058,842,0.0076
4,3,34101,131351,1075,0.0082
5,1,34101,4649,40,0.0086
5,2,34101,135320,1305,0.0096
5,3,34101,328886,3198,0.0097
6,1,34101,647,7,0.0104
6,2,34101,79297,860,0.0108
6,3,34101,350867,3510,0.01
7,1,34101,79,1,0.0129
7,2,34101,44238,492,0.0111
7,3,34101,312576,3286,0.0105
8,1,34101,10,0,0.0142
8,2,34101,54620,692,0.0127
8,3,34101,3086391,35308,0.0114
9,1,34101,0,0,NA
9,2,34101,14039,2617,0.1864
9,3,34101,2801974,32255,0.0115
10,1,34101,24,12,0.5105
10,2,34101,38030,9226,0.2426
10,3,34101,1157560,10712,0.0093
11,1,34101,1012,349,0.345
11,2,34101,86116,15058,0.1749
11,3,34101,517627,2842,0.0055
1,1,34102,481486,2445,0.0051
1,2,34102,110246,431,0.0039
1,3,34102,22219,134,0.006
2,1,34102,124399,1243,0.01
2,2,34102,131968,872,0.0066
2,3,34102,54364,447,0.0082
3,1,34102,47133,392,0.0083
3,2,34102,124788,1195,0.0096
3,3,34102,81995,846,0.0103
4,1,34102,15851,165,0.0104
4,2,34102,111091,1321,0.0119
4,3,34102,124093,1505,0.0121
5,1,34102,4850,64,0.0132
5,2,34102,135627,1983,0.0146
5,3,34102,281367,3858,0.0137
6,1,34102,688,11,0.0161
6,2,34102,78337,1219,0.0156
6,3,34102,271352,4513,0.0166
7,1,34102,86,2,0.0177
7,2,34102,42144,717,0.017
7,3,34102,218251,4353,0.0199
8,1,34102,12,0,0.0283
8,2,34102,59076,1149,0.0195
8,3,34102,2157938,43965,0.0204
9,1,34102,1,0,0.5882
9,2,34102,40644,8356,0.2056
9,3,34102,1608808,31615,0.0197
10,1,34102,156,60,0.3851
10,2,34102,83449,14917,0.1788
10,3,34102,624427,8580,0.0137
11,1,34102,2757,752,0.2728
11,2,34102,117692,15740,0.1337
11,3,34102,259517,1308,0.005
1,1,34112,387855,364,9e-4
1,2,34112,118487,85,7e-4
1,3,34112,26390,18,7e-4
2,1,34112,111662,162,0.0015
2,2,34112,137140,133,0.001
2,3,34112,62261,51,8e-4
3,1,34112,44700,60,0.0013
3,2,34112,128704,125,0.001
3,3,34112,97176,86,9e-4
4,1,34112,15557,23,0.0015
4,2,34112,111864,126,0.0011
4,3,34112,136955,144,0.001
5,1,34112,4917,7,0.0015
5,2,34112,136407,166,0.0012
5,3,34112,355402,405,0.0011
6,1,34112,698,1,0.0016
6,2,34112,79758,102,0.0013
6,3,34112,404886,485,0.0012
7,1,34112,86,0,0.0016
7,2,34112,45339,58,0.0013
7,3,34112,417791,489,0.0012
8,1,34112,11,0,0.0028
8,2,34112,53043,67,0.0013
8,3,34112,4263409,4924,0.0012
9,1,34112,4,3,0.6682
9,2,34112,9205,1237,0.1344
9,3,34112,5468810,6055,0.0011
10,1,34112,810,334,0.4126
10,2,34112,36177,10278,0.2841
10,3,34112,2304141,9666,0.0042
11,1,34112,10653,2851,0.2676
11,2,34112,112011,20017,0.1787
11,3,34112,1002354,16862,0.0168
1,1,34113,425191,598,0.0014
1,2,34113,116375,98,8e-4
1,3,34113,25980,17,7e-4
2,1,34113,117656,236,0.002
2,2,34113,135360,144,0.0011
2,3,34113,61504,49,8e-4
3,1,34113,46323,69,0.0015
3,2,34113,127321,143,0.0011
3,3,34113,95499,93,0.001
4,1,34113,15953,25,0.0016
4,2,34113,111188,142,0.0013
4,3,34113,135283,154,0.0011
5,1,34113,4989,8,0.0016
5,2,34113,135972,199,0.0015
5,3,34113,348183,488,0.0014
6,1,34113,708,1,0.0018
6,2,34113,79752,128,0.0016
6,3,34113,392428,591,0.0015
7,1,34113,88,0,0.0015
7,2,34113,45018,71,0.0016
7,3,34113,384128,554,0.0014
8,1,34113,11,0,9e-4
8,2,34113,53862,83,0.0015
8,3,34113,3809726,5226,0.0014
9,1,34113,14,8,0.5867
9,2,34113,16013,3433,0.2144
9,3,34113,4044039,4012,0.001
10,1,34113,1412,514,0.3642
10,2,34113,63807,14685,0.2301
10,3,34113,1617835,8485,0.0052
11,1,34113,13715,3289,0.2398
11,2,34113,136274,19971,0.1465
11,3,34113,663117,13453,0.0203
1,1,34114,456230,1795,0.0039
1,2,34114,114110,262,0.0023
1,3,34114,25399,71,0.0028
2,1,34114,121276,825,0.0068
2,2,34114,133377,540,0.004
2,3,34114,60292,253,0.0042
3,1,34114,46856,275,0.0059
3,2,34114,125510,720,0.0057
3,3,34114,92726,559,0.006
4,1,34114,15976,114,0.0071
4,2,34114,110217,800,0.0073
4,3,34114,132641,966,0.0073
5,1,34114,4956,44,0.0089
5,2,34114,135158,1260,0.0093
5,3,34114,334897,3067,0.0092
6,1,34114,707,8,0.0109
6,2,34114,79277,826,0.0104
6,3,34114,361135,3424,0.0095
7,1,34114,89,1,0.0122
7,2,34114,43679,453,0.0104
7,3,34114,321497,3111,0.0097
8,1,34114,12,0,0.0156
8,2,34114,55556,627,0.0113
8,3,34114,3140808,32530,0.0104
9,1,34114,56,28,0.4941
9,2,34114,36830,8524,0.2314
9,3,34114,2733424,25621,0.0094
10,1,34114,2852,893,0.313
10,2,34114,105365,19464,0.1847
10,3,34114,1026666,5363,0.0052
11,1,34114,18774,4009,0.2135
11,2,34114,155332,18934,0.1219
11,3,34114,391659,6778,0.0173
1,1,34115,479142,2529,0.0053
1,2,34115,111517,394,0.0035
1,3,34115,24190,129,0.0053
2,1,34115,124100,1268,0.0102
2,2,34115,131448,837,0.0064
2,3,34115,57699,445,0.0077
3,1,34115,47425,411,0.0087
3,2,34115,123797,1192,0.0096
3,3,34115,87338,897,0.0103
4,1,34115,16170,188,0.0116
4,2,34115,109757,1374,0.0125
4,3,34115,127572,1564,0.0123
5,1,34115,5044,76,0.015
5,2,34115,134790,2111,0.0157
5,3,34115,302719,4319,0.0143
6,1,34115,731,13,0.0181
6,2,34115,77749,1278,0.0164
6,3,34115,296930,4768,0.0161
7,1,34115,93,2,0.0194
7,2,34115,41198,721,0.0175
7,3,34115,237522,4668,0.0197
8,1,34115,16,0,0.026
8,2,34115,59477,1103,0.0185
8,3,34115,2308234,46732,0.0202
9,1,34115,246,97,0.394
9,2,34115,81357,15912,0.1956
9,3,34115,1654064,28874,0.0175
10,1,34115,5778,1503,0.2602
10,2,34115,147165,21692,0.1474
10,3,34115,573753,4349,0.0076
11,1,34115,25028,4679,0.1869
11,2,34115,155546,15908,0.1023
11,3,34115,201667,2502,0.0124
1,1,34126,440376,1401,0.0032
1,2,34126,113690,208,0.0018
1,3,34126,26107,45,0.0017
2,1,34126,124727,565,0.0045
2,2,34126,132847,378,0.0028
2,3,34126,61541,145,0.0024
3,1,34126,49571,203,0.0041
3,2,34126,125731,456,0.0036
3,3,34126,95251,303,0.0032
4,1,34126,17378,88,0.0051
4,2,34126,110569,509,0.0046
4,3,34126,134101,544,0.0041
5,1,34126,5562,33,0.006
5,2,34126,136483,765,0.0056
5,3,34126,344899,1789,0.0052
6,1,34126,813,6,0.0069
6,2,34126,80221,485,0.006
6,3,34126,385777,2158,0.0056
7,1,34126,103,1,0.0069
7,2,34126,44122,251,0.0057
7,3,34126,365332,1918,0.0053
8,1,34126,17,0,0.0082
8,2,34126,55854,295,0.0053
8,3,34126,3568786,18132,0.0051
9,1,34126,6834,2122,0.3104
9,2,34126,112064,24008,0.2142
9,3,34126,3259364,10976,0.0034
10,1,34126,43371,8444,0.1947
10,2,34126,221005,28806,0.1303
10,3,34126,1070232,22983,0.0215
11,1,34126,84363,11095,0.1315
11,2,34126,199416,14229,0.0714
11,3,34126,328881,15809,0.0481
1,1,34127,463817,2844,0.0061
1,2,34127,112093,389,0.0035
1,3,34127,25764,97,0.0038
2,1,34127,126488,1262,0.01
2,2,34127,131234,810,0.0062
2,3,34127,60715,348,0.0057
3,1,34127,49432,464,0.0094
3,2,34127,124021,1082,0.0087
3,3,34127,93032,772,0.0083
4,1,34127,17196,212,0.0123
4,2,34127,109496,1266,0.0116
4,3,34127,131824,1389,0.0105
5,1,34127,5478,83,0.0152
5,2,34127,135410,1978,0.0146
5,3,34127,332817,4515,0.0136
6,1,34127,805,14,0.0174
6,2,34127,78967,1226,0.0155
6,3,34127,354994,4939,0.0139
7,1,34127,103,2,0.0166
7,2,34127,41983,629,0.015
7,3,34127,305474,4393,0.0144
8,1,34127,21,0,0.0199
8,2,34127,58070,885,0.0152
8,3,34127,2941327,44908,0.0153
9,1,34127,9518,2672,0.2808
9,2,34127,156054,28852,0.1849
9,3,34127,2225057,21297,0.0096
10,1,34127,47726,8778,0.1839
10,2,34127,228705,26861,0.1174
10,3,34127,677237,9333,0.0138
11,1,34127,82286,10720,0.1303
11,2,34127,175816,12112,0.0689
11,3,34127,195742,7750,0.0396
1,1,34128,481767,3255,0.0068
1,2,34128,110389,455,0.0041
1,3,34128,24994,136,0.0055
2,1,34128,127923,1573,0.0123
2,2,34128,129776,964,0.0074
2,3,34128,58904,480,0.0081
3,1,34128,49498,545,0.011
3,2,34128,122477,1370,0.0112
3,3,34128,88952,1000,0.0112
4,1,34128,17232,268,0.0156
4,2,34128,108899,1651,0.0152
4,3,34128,127730,1770,0.0139
5,1,34128,5523,108,0.0195
5,2,34128,134458,2465,0.0183
5,3,34128,306724,4965,0.0162
6,1,34128,820,17,0.0212
6,2,34128,76354,1398,0.0183
6,3,34128,298594,5335,0.0179
7,1,34128,107,2,0.0191
7,2,34128,39164,779,0.0199
7,3,34128,231724,5223,0.0225
8,1,34128,31,1,0.0214
8,2,34128,61962,1083,0.0175
8,3,34128,2204488,50189,0.0228
9,1,34128,13973,3384,0.2422
9,2,34128,200916,30729,0.1529
9,3,34128,1377434,17197,0.0125
10,1,34128,52523,8752,0.1666
10,2,34128,218893,22360,0.1022
10,3,34128,384365,3585,0.0093
11,1,34128,78054,9652,0.1237
11,2,34128,143045,9079,0.0635
11,3,34128,104001,3542,0.0341
1,1,34229,418041,226415,0.5416
1,2,34229,86157,45774,0.5313
1,3,34229,6599,4642,0.7034
2,1,34229,139990,121630,0.8688
2,2,34229,126693,86484,0.6826
2,3,34229,23493,15627,0.6652
3,1,34229,53815,47153,0.8762
3,2,34229,127874,95084,0.7436
3,3,34229,38453,26824,0.6976
4,1,34229,18195,16361,0.8992
4,2,34229,122082,97845,0.8015
4,3,34229,87312,57705,0.6609
5,1,34229,5132,4751,0.9258
5,2,34229,143294,117614,0.8208
5,3,34229,202490,144874,0.7155
6,1,34229,670,637,0.9512
6,2,34229,82750,68350,0.826
6,3,34229,232531,171848,0.739
7,1,34229,75,73,0.9783
7,2,34229,46336,38111,0.8225
7,3,34229,235909,178973,0.7587
8,1,34229,8,8,1.0332
8,2,34229,53236,44819,0.8419
8,3,34229,2552606,1956194,0.7664
9,1,34229,0,0,NA
9,2,34229,6412,5121,0.7986
9,3,34229,3068063,2482804,0.8092
10,1,34229,0,0,NA
10,2,34229,475,396,0.8333
10,3,34229,1893669,1545490,0.8161
11,1,34229,0,0,NA
11,2,34229,146,122,0.8361
11,3,34229,1352590,1108925,0.8199
1,1,34244,445912,165928,0.3721
1,2,34244,87081,32615,0.3745
1,3,34244,6796,4069,0.5986
2,1,34244,142425,91349,0.6414
2,2,34244,126047,62870,0.4988
2,3,34244,23081,12840,0.5563
3,1,34244,54008,34787,0.6441
3,2,34244,126197,69525,0.5509
3,3,34244,35798,21499,0.6006
4,1,34244,18045,12305,0.6819
