exp_dep,age_dep,seasforc_width_wks,R0,peak_week,seasforce_peak,omega,par_id,const_delta,seas_conc_lim,npi_start,npi_stop,seas_start_wk,seas_stop_wk
2,0.1875,3,1.2,48,1,0.0022222222222222222,29730,1.7208133439539326,0.85,2020-03-26,2021-05-17,42,8
1.875,0.25,3,1.2,48,1,0.0022222222222222222,29744,2.2374102334438137,0.85,2020-03-26,2021-05-17,42,8
1.5,0.3125,3,1.2,48,1,0.0022222222222222222,29756,2.0490487408877147,0.85,2020-03-26,2021-05-17,42,8
1.375,0.375,3,1.2,48,1,0.0022222222222222222,29770,2.4112422392366155,0.85,2020-03-26,2021-05-17,42,8
1.25,0.4375,3,1.2,48,1,0.0022222222222222222,29784,2.707437279380412,0.85,2020-03-26,2021-05-17,42,8
1,0.5,3,1.2,48,1,0.0022222222222222222,29797,2.4448919317808704,0.85,2020-03-26,2021-05-17,42,8
0.75,0.5625,3,1.2,48,1,0.0022222222222222222,29810,2.0826747961829333,0.85,2020-03-26,2021-05-17,42,8
0.875,0.5625,3,1.2,48,1,0.0022222222222222222,29811,2.515558529099204,0.85,2020-03-26,2021-05-17,42,8
0.5,0.625,3,1.2,48,1,0.0022222222222222222,29823,1.6743324469158203,0.85,2020-03-26,2021-05-17,42,8
0.625,0.625,3,1.2,48,1,0.0022222222222222222,29824,2.0562372467379895,0.85,2020-03-26,2021-05-17,42,8
0.25,0.6875,3,1.2,48,1,0.0022222222222222222,29836,1.2707264669131522,0.85,2020-03-26,2021-05-17,42,8
0.375,0.6875,3,1.2,48,1,0.0022222222222222222,29837,1.5903879350469114,0.85,2020-03-26,2021-05-17,42,8
2,0.1875,5,1.2,48,1,0.0022222222222222222,29955,1.7208133439539326,0.85,2020-03-26,2021-05-17,42,8
2,0.25,5,1.2,48,1,0.0022222222222222222,29970,2.5863512524916663,0.85,2020-03-26,2021-05-17,42,8
1.625,0.3125,5,1.2,48,1,0.0022222222222222222,29982,2.3918347912013553,0.85,2020-03-26,2021-05-17,42,8
1.875,0.3125,5,1.2,48,1,0.0022222222222222222,29984,3.2246559951451523,0.85,2020-03-26,2021-05-17,42,8
1.5,0.375,5,1.2,48,1,0.0022222222222222222,29996,2.826419191016965,0.85,2020-03-26,2021-05-17,42,8
1.625,0.375,5,1.2,48,1,0.0022222222222222222,29997,3.299251804359118,0.85,2020-03-26,2021-05-17,42,8
1.25,0.4375,5,1.2,48,1,0.0022222222222222222,30009,2.707437279380412,0.85,2020-03-26,2021-05-17,42,8
1.375,0.4375,5,1.2,48,1,0.0022222222222222222,30010,3.188668911225337,0.85,2020-03-26,2021-05-17,42,8
1.5,0.4375,5,1.2,48,1,0.0022222222222222222,30011,3.737706173951146,0.85,2020-03-26,2021-05-17,42,8
1.625,0.4375,5,1.2,48,1,0.0022222222222222222,30012,4.362988291958038,0.85,2020-03-26,2021-05-17,42,8
1.125,0.5,5,1.2,48,1,0.0022222222222222222,30023,2.912163555805899,0.85,2020-03-26,2021-05-17,42,8
1.25,0.5,5,1.2,48,1,0.0022222222222222222,30024,3.4481092018720148,0.85,2020-03-26,2021-05-17,42,8
1.375,0.5,5,1.2,48,1,0.0022222222222222222,30025,4.060991070136799,0.85,2020-03-26,2021-05-17,42,8
1.5,0.5,5,1.2,48,1,0.0022222222222222222,30026,4.760228113296927,0.85,2020-03-26,2021-05-17,42,8
0.875,0.5625,5,1.2,48,1,0.0022222222222222222,30036,2.515558529099204,0.85,2020-03-26,2021-05-17,42,8
1,0.5625,5,1.2,48,1,0.0022222222222222222,30037,3.0162755439222195,0.85,2020-03-26,2021-05-17,42,8
1.125,0.5625,5,1.2,48,1,0.0022222222222222222,30038,3.5927509102133084,0.85,2020-03-26,2021-05-17,42,8
1.375,0.5625,5,1.2,48,1,0.0022222222222222222,30040,5.010065226080505,0.85,2020-03-26,2021-05-17,42,8
0.625,0.625,5,1.2,48,1,0.0022222222222222222,30049,2.0562372467379895,0.85,2020-03-26,2021-05-17,42,8
0.75,0.625,5,1.2,48,1,0.0022222222222222222,30050,2.5035468676686445,0.85,2020-03-26,2021-05-17,42,8
0.875,0.625,5,1.2,48,1,0.0022222222222222222,30051,3.0239088154837677,0.85,2020-03-26,2021-05-17,42,8
0.25,0.6875,5,1.2,48,1,0.0022222222222222222,30061,1.2707264669131522,0.85,2020-03-26,2021-05-17,42,8
0.375,0.6875,5,1.2,48,1,0.0022222222222222222,30062,1.5903879350469114,0.85,2020-03-26,2021-05-17,42,8
0.5,0.6875,5,1.2,48,1,0.0022222222222222222,30063,1.971228932553711,0.85,2020-03-26,2021-05-17,42,8
0.625,0.6875,5,1.2,48,1,0.0022222222222222222,30064,2.420853971044311,0.85,2020-03-26,2021-05-17,42,8
0.25,0.75,5,1.2,48,1,0.0022222222222222222,30076,1.4715089593283692,0.85,2020-03-26,2021-05-17,42,8
0.375,0.75,5,1.2,48,1,0.0022222222222222222,30077,1.8416788791015377,0.85,2020-03-26,2021-05-17,42,8
1.75,0.25,7,1.2,48,1,0.0022222222222222222,30193,1.9300659945678251,0.85,2020-03-26,2021-05-17,42,8
1.625,0.3125,7,1.2,48,1,0.0022222222222222222,30207,2.3918347912013553,0.85,2020-03-26,2021-05-17,42,8
1.5,0.375,7,1.2,48,1,0.0022222222222222222,30221,2.826419191016965,0.85,2020-03-26,2021-05-17,42,8
1.625,0.375,7,1.2,48,1,0.0022222222222222222,30222,3.299251804359118,0.85,2020-03-26,2021-05-17,42,8
1.375,0.4375,7,1.2,48,1,0.0022222222222222222,30235,3.188668911225337,0.85,2020-03-26,2021-05-17,42,8
1.5,0.4375,7,1.2,48,1,0.0022222222222222222,30236,3.737706173951146,0.85,2020-03-26,2021-05-17,42,8
1.625,0.4375,7,1.2,48,1,0.0022222222222222222,30237,4.362988291958038,0.85,2020-03-26,2021-05-17,42,8
1.125,0.5,7,1.2,48,1,0.0022222222222222222,30248,2.912163555805899,0.85,2020-03-26,2021-05-17,42,8
1.25,0.5,7,1.2,48,1,0.0022222222222222222,30249,3.4481092018720148,0.85,2020-03-26,2021-05-17,42,8
0.875,0.5625,7,1.2,48,1,0.0022222222222222222,30261,2.515558529099204,0.85,2020-03-26,2021-05-17,42,8
1,0.5625,7,1.2,48,1,0.0022222222222222222,30262,3.0162755439222195,0.85,2020-03-26,2021-05-17,42,8
0.625,0.625,7,1.2,48,1,0.0022222222222222222,30274,2.0562372467379895,0.85,2020-03-26,2021-05-17,42,8
0.75,0.625,7,1.2,48,1,0.0022222222222222222,30275,2.5035468676686445,0.85,2020-03-26,2021-05-17,42,8
0.375,0.6875,7,1.2,48,1,0.0022222222222222222,30287,1.5903879350469114,0.85,2020-03-26,2021-05-17,42,8
0.5,0.6875,7,1.2,48,1,0.0022222222222222222,30288,1.971228932553711,0.85,2020-03-26,2021-05-17,42,8
0.25,0.75,7,1.2,48,1,0.0022222222222222222,30301,1.4715089593283692,0.85,2020-03-26,2021-05-17,42,8
2,0.1875,3,1.3,48,1,0.0022222222222222222,30405,1.8642144559500937,0.85,2020-03-26,2021-05-17,42,8
1.875,0.25,3,1.3,48,1,0.0022222222222222222,30419,2.4238610862307985,0.85,2020-03-26,2021-05-17,42,8
2,0.25,3,1.3,48,1,0.0022222222222222222,30420,2.8018805235326387,0.85,2020-03-26,2021-05-17,42,8
1.875,0.3125,3,1.3,48,1,0.0022222222222222222,30434,3.4933773280739153,0.85,2020-03-26,2021-05-17,42,8
1.5,0.375,3,1.3,48,1,0.0022222222222222222,30446,3.061954123601712,0.85,2020-03-26,2021-05-17,42,8
1.25,0.4375,3,1.3,48,1,0.0022222222222222222,30459,2.933057052662113,0.85,2020-03-26,2021-05-17,42,8
1.125,0.5,3,1.3,48,1,0.0022222222222222222,30473,3.154843852123058,0.85,2020-03-26,2021-05-17,42,8
0.875,0.5625,3,1.3,48,1,0.0022222222222222222,30486,2.7251884065241376,0.85,2020-03-26,2021-05-17,42,8
0.625,0.625,3,1.3,48,1,0.0022222222222222222,30499,2.227590350632822,0.85,2020-03-26,2021-05-17,42,8
0.25,0.6875,3,1.3,48,1,0.0022222222222222222,30511,1.3766203391559149,0.85,2020-03-26,2021-05-17,42,8
0.375,0.6875,3,1.3,48,1,0.0022222222222222222,30512,1.7229202629674876,0.85,2020-03-26,2021-05-17,42,8
1.75,0.25,5,1.3,48,1,0.0022222222222222222,30643,2.0909048274484774,0.85,2020-03-26,2021-05-17,42,8
2,0.25,5,1.3,48,1,0.0022222222222222222,30645,2.8018805235326387,0.85,2020-03-26,2021-05-17,42,8
1.625,0.3125,5,1.3,48,1,0.0022222222222222222,30657,2.5911543571348017,0.85,2020-03-26,2021-05-17,42,8
1.75,0.3125,5,1.3,48,1,0.0022222222222222222,30658,3.013505832022461,0.85,2020-03-26,2021-05-17,42,8
1.875,0.3125,5,1.3,48,1,0.0022222222222222222,30659,3.4933773280739153,0.85,2020-03-26,2021-05-17,42,8
1.5,0.375,5,1.3,48,1,0.0022222222222222222,30671,3.061954123601712,0.85,2020-03-26,2021-05-17,42,8
1.625,0.375,5,1.3,48,1,0.0022222222222222222,30672,3.574189454722378,0.85,2020-03-26,2021-05-17,42,8
1.375,0.4375,5,1.3,48,1,0.0022222222222222222,30685,3.454391320494115,0.85,2020-03-26,2021-05-17,42,8
1.5,0.4375,5,1.3,48,1,0.0022222222222222222,30686,4.049181688447075,0.85,2020-03-26,2021-05-17,42,8
1.625,0.4375,5,1.3,48,1,0.0022222222222222222,30687,4.726570649621207,0.85,2020-03-26,2021-05-17,42,8
1.125,0.5,5,1.3,48,1,0.0022222222222222222,30698,3.154843852123058,0.85,2020-03-26,2021-05-17,42,8
1.25,0.5,5,1.3,48,1,0.0022222222222222222,30699,3.7354516353613496,0.85,2020-03-26,2021-05-17,42,8
1.375,0.5,5,1.3,48,1,0.0022222222222222222,30700,4.399406992648199,0.85,2020-03-26,2021-05-17,42,8
1.5,0.5,5,1.3,48,1,0.0022222222222222222,30701,5.156913789405005,0.85,2020-03-26,2021-05-17,42,8
0.875,0.5625,5,1.3,48,1,0.0022222222222222222,30711,2.7251884065241376,0.85,2020-03-26,2021-05-17,42,8
1,0.5625,5,1.3,48,1,0.0022222222222222222,30712,3.2676318392490717,0.85,2020-03-26,2021-05-17,42,8
1.125,0.5625,5,1.3,48,1,0.0022222222222222222,30713,3.892146819397751,0.85,2020-03-26,2021-05-17,42,8
0.625,0.625,5,1.3,48,1,0.0022222222222222222,30724,2.227590350632822,0.85,2020-03-26,2021-05-17,42,8
0.75,0.625,5,1.3,48,1,0.0022222222222222222,30725,2.7121757733076985,0.85,2020-03-26,2021-05-17,42,8
0.875,0.625,5,1.3,48,1,0.0022222222222222222,30726,3.275901216774082,0.85,2020-03-26,2021-05-17,42,8
0.375,0.6875,5,1.3,48,1,0.0022222222222222222,30737,1.7229202629674876,0.85,2020-03-26,2021-05-17,42,8
0.5,0.6875,5,1.3,48,1,0.0022222222222222222,30738,2.13549801026652,0.85,2020-03-26,2021-05-17,42,8
0.625,0.6875,5,1.3,48,1,0.0022222222222222222,30739,2.6225918019646706,0.85,2020-03-26,2021-05-17,42,8
0.25,0.75,5,1.3,48,1,0.0022222222222222222,30751,1.594134705939067,0.85,2020-03-26,2021-05-17,42,8
0.375,0.75,5,1.3,48,1,0.0022222222222222222,30752,1.9951521190266661,0.85,2020-03-26,2021-05-17,42,8
1.875,0.1875,7,1.3,48,1,0.0022222222222222222,30854,1.6127014832414246,0.85,2020-03-26,2021-05-17,42,8
1.75,0.3125,7,1.3,48,1,0.0022222222222222222,30883,3.013505832022461,0.85,2020-03-26,2021-05-17,42,8
1.875,0.3125,7,1.3,48,1,0.0022222222222222222,30884,3.4933773280739153,0.85,2020-03-26,2021-05-17,42,8
1.625,0.375,7,1.3,48,1,0.0022222222222222222,30897,3.574189454722378,0.85,2020-03-26,2021-05-17,42,8
1.375,0.4375,7,1.3,48,1,0.0022222222222222222,30910,3.454391320494115,0.85,2020-03-26,2021-05-17,42,8
1.5,0.4375,7,1.3,48,1,0.0022222222222222222,30911,4.049181688447075,0.85,2020-03-26,2021-05-17,42,8
1.625,0.4375,7,1.3,48,1,0.0022222222222222222,30912,4.726570649621207,0.85,2020-03-26,2021-05-17,42,8
1.25,0.5,7,1.3,48,1,0.0022222222222222222,30924,3.7354516353613496,0.85,2020-03-26,2021-05-17,42,8
1,0.5625,7,1.3,48,1,0.0022222222222222222,30937,3.2676318392490717,0.85,2020-03-26,2021-05-17,42,8
2,0.1875,3,1.4,48,1,0.0022222222222222222,31080,2.0076155679462544,0.85,2020-03-26,2021-05-17,42,8
2,0.25,3,1.4,48,1,0.0022222222222222222,31095,3.0174097945736107,0.85,2020-03-26,2021-05-17,42,8
1.625,0.3125,3,1.4,48,1,0.0022222222222222222,31107,2.7904739230682476,0.85,2020-03-26,2021-05-17,42,8
1.5,0.375,3,1.4,48,1,0.0022222222222222222,31121,3.2974890561864587,0.85,2020-03-26,2021-05-17,42,8
1.125,0.5,3,1.4,48,1,0.0022222222222222222,31148,3.397524148440216,0.85,2020-03-26,2021-05-17,42,8
1.75,0.3125,5,1.4,48,1,0.0022222222222222222,31333,3.2453139729472658,0.85,2020-03-26,2021-05-17,42,8
1.875,0.3125,5,1.4,48,1,0.0022222222222222222,31334,3.762098661002678,0.85,2020-03-26,2021-05-17,42,8
1.625,0.375,5,1.4,48,1,0.0022222222222222222,31347,3.8491271050856373,0.85,2020-03-26,2021-05-17,42,8
1.375,0.4375,5,1.4,48,1,0.0022222222222222222,31360,3.720113729762893,0.85,2020-03-26,2021-05-17,42,8
1.5,0.4375,5,1.4,48,1,0.0022222222222222222,31361,4.3606572029430035,0.85,2020-03-26,2021-05-17,42,8
1.625,0.4375,5,1.4,48,1,0.0022222222222222222,31362,5.090153007284377,0.85,2020-03-26,2021-05-17,42,8
1.25,0.5,5,1.4,48,1,0.0022222222222222222,31374,4.022794068850684,0.85,2020-03-26,2021-05-17,42,8
1.375,0.5,5,1.4,48,1,0.0022222222222222222,31375,4.737822915159599,0.85,2020-03-26,2021-05-17,42,8
1,0.5625,5,1.4,48,1,0.0022222222222222222,31387,3.518988134575923,0.85,2020-03-26,2021-05-17,42,8
1.125,0.5625,5,1.4,48,1,0.0022222222222222222,31388,4.191542728582193,0.85,2020-03-26,2021-05-17,42,8
0.75,0.625,5,1.4,48,1,0.0022222222222222222,31400,2.920804678946752,0.85,2020-03-26,2021-05-17,42,8
0.375,0.6875,5,1.4,48,1,0.0022222222222222222,31412,1.8554525908880635,0.85,2020-03-26,2021-05-17,42,8
0.5,0.6875,5,1.4,48,1,0.0022222222222222222,31413,2.2997670879793293,0.85,2020-03-26,2021-05-17,42,8
0.25,0.75,5,1.4,48,1,0.0022222222222222222,31426,1.7167604525497642,0.85,2020-03-26,2021-05-17,42,8
1.875,0.25,7,1.4,48,1,0.0022222222222222222,31544,2.610311939017783,0.85,2020-03-26,2021-05-17,42,8
1.75,0.3125,7,1.4,48,1,0.0022222222222222222,31558,3.2453139729472658,0.85,2020-03-26,2021-05-17,42,8
1.875,0.3125,7,1.4,48,1,0.0022222222222222222,31559,3.762098661002678,0.85,2020-03-26,2021-05-17,42,8
1.625,0.375,7,1.4,48,1,0.0022222222222222222,31572,3.8491271050856373,0.85,2020-03-26,2021-05-17,42,8
1.5,0.4375,7,1.4,48,1,0.0022222222222222222,31586,4.3606572029430035,0.85,2020-03-26,2021-05-17,42,8
1.25,0.5,7,1.4,48,1,0.0022222222222222222,31599,4.022794068850684,0.85,2020-03-26,2021-05-17,42,8
2,0.25,3,1.5,48,1,0.0022222222222222222,31770,3.232939065614583,0.85,2020-03-26,2021-05-17,42,8
1.625,0.3125,3,1.5,48,1,0.0022222222222222222,31782,2.989793489001694,0.85,2020-03-26,2021-05-17,42,8
1.5,0.375,3,1.5,48,1,0.0022222222222222222,31796,3.5330239887712063,0.85,2020-03-26,2021-05-17,42,8
1.375,0.4375,3,1.5,48,1,0.0022222222222222222,31810,3.985836139031671,0.85,2020-03-26,2021-05-17,42,8
1.875,0.1875,5,1.5,48,1,0.0022222222222222222,31979,1.8608094037401053,0.85,2020-03-26,2021-05-17,42,8
1.875,0.25,5,1.5,48,1,0.0022222222222222222,31994,2.7967627918047673,0.85,2020-03-26,2021-05-17,42,8
1.75,0.3125,5,1.5,48,1,0.0022222222222222222,32008,3.4771221138720705,0.85,2020-03-26,2021-05-17,42,8
1.875,0.3125,5,1.5,48,1,0.0022222222222222222,32009,4.03081999393144,0.85,2020-03-26,2021-05-17,42,8
1.625,0.375,5,1.5,48,1,0.0022222222222222222,32022,4.124064755448898,0.85,2020-03-26,2021-05-17,42,8
1.5,0.4375,5,1.5,48,1,0.0022222222222222222,32036,4.672132717438933,0.85,2020-03-26,2021-05-17,42,8
1.625,0.4375,5,1.5,48,1,0.0022222222222222222,32037,5.453735364947547,0.85,2020-03-26,2021-05-17,42,8
1.25,0.5,5,1.5,48,1,0.0022222222222222222,32049,4.310136502340018,0.85,2020-03-26,2021-05-17,42,8
1,0.5625,5,1.5,48,1,0.0022222222222222222,32062,3.770344429902775,0.85,2020-03-26,2021-05-17,42,8
0.25,0.75,5,1.5,48,1,0.0022222222222222222,32101,1.8393861991604616,0.85,2020-03-26,2021-05-17,42,8
1.875,0.25,7,1.5,48,1,0.0022222222222222222,32219,2.7967627918047673,0.85,2020-03-26,2021-05-17,42,8
1.75,0.3125,7,1.5,48,1,0.0022222222222222222,32233,3.4771221138720705,0.85,2020-03-26,2021-05-17,42,8
1.875,0.3125,7,1.5,48,1,0.0022222222222222222,32234,4.03081999393144,0.85,2020-03-26,2021-05-17,42,8
1.625,0.375,7,1.5,48,1,0.0022222222222222222,32247,4.124064755448898,0.85,2020-03-26,2021-05-17,42,8
1.5,0.4375,7,1.5,48,1,0.0022222222222222222,32261,4.672132717438933,0.85,2020-03-26,2021-05-17,42,8
1.875,0.1875,3,1,48,1.25,0.0022222222222222222,32429,1.2405396024934034,0.85,2020-03-26,2021-05-17,42,8
2,0.1875,3,1,48,1.25,0.0022222222222222222,32430,1.4340111199616106,0.85,2020-03-26,2021-05-17,42,8
1.75,0.25,3,1,48,1.25,0.0022222222222222222,32443,1.608388328806521,0.85,2020-03-26,2021-05-17,42,8
1.875,0.25,3,1,48,1.25,0.0022222222222222222,32444,1.864508527869845,0.85,2020-03-26,2021-05-17,42,8
1.375,0.3125,3,1,48,1.25,0.0022222222222222222,32455,1.4567174165064716,0.85,2020-03-26,2021-05-17,42,8
1.5,0.3125,3,1,48,1.25,0.0022222222222222222,32456,1.707540617406429,0.85,2020-03-26,2021-05-17,42,8
1.625,0.3125,3,1,48,1.25,0.0022222222222222222,32457,1.9931956593344629,0.85,2020-03-26,2021-05-17,42,8
1.75,0.3125,3,1,48,1.25,0.0022222222222222222,32458,2.318081409248047,0.85,2020-03-26,2021-05-17,42,8
1.25,0.375,3,1,48,1.25,0.0022222222222222222,32469,1.7061160706545968,0.85,2020-03-26,2021-05-17,42,8
1.5,0.375,3,1,48,1.25,0.0022222222222222222,32471,2.3553493258474707,0.85,2020-03-26,2021-05-17,42,8
1.625,0.375,3,1,48,1.25,0.0022222222222222222,32472,2.749376503632598,0.85,2020-03-26,2021-05-17,42,8
1.125,0.4375,3,1,48,1.25,0.0022222222222222222,32483,1.9055129717569406,0.85,2020-03-26,2021-05-17,42,8
1.375,0.4375,3,1,48,1.25,0.0022222222222222222,32485,2.657224092687781,0.85,2020-03-26,2021-05-17,42,8
1.5,0.4375,3,1,48,1.25,0.0022222222222222222,32486,3.1147551449592887,0.85,2020-03-26,2021-05-17,42,8
1,0.5,3,1,48,1.25,0.0022222222222222222,32497,2.0374099431507258,0.85,2020-03-26,2021-05-17,42,8
1.125,0.5,3,1,48,1.25,0.0022222222222222222,32498,2.426802963171583,0.85,2020-03-26,2021-05-17,42,8
1.25,0.5,3,1,48,1.25,0.0022222222222222222,32499,2.8734243348933455,0.85,2020-03-26,2021-05-17,42,8
1.375,0.5,3,1,48,1.25,0.0022222222222222222,32500,3.3841592251139994,0.85,2020-03-26,2021-05-17,42,8
0.75,0.5625,3,1,48,1.25,0.0022222222222222222,32510,1.7355623301524445,0.85,2020-03-26,2021-05-17,42,8
0.875,0.5625,3,1,48,1.25,0.0022222222222222222,32511,2.0962987742493366,0.85,2020-03-26,2021-05-17,42,8
1,0.5625,3,1,48,1.25,0.0022222222222222222,32512,2.5135629532685164,0.85,2020-03-26,2021-05-17,42,8
1.125,0.5625,3,1,48,1.25,0.0022222222222222222,32513,2.993959091844424,0.85,2020-03-26,2021-05-17,42,8
0.375,0.625,3,1,48,1.25,0.0022222222222222222,32522,1.125709821107559,0.85,2020-03-26,2021-05-17,42,8
0.5,0.625,3,1,48,1.25,0.0022222222222222222,32523,1.395277039096517,0.85,2020-03-26,2021-05-17,42,8
0.625,0.625,3,1,48,1.25,0.0022222222222222222,32524,1.7135310389483245,0.85,2020-03-26,2021-05-17,42,8
0.75,0.625,3,1,48,1.25,0.0022222222222222222,32525,2.0862890563905374,0.85,2020-03-26,2021-05-17,42,8
0.875,0.625,3,1,48,1.25,0.0022222222222222222,32526,2.51992401290314,0.85,2020-03-26,2021-05-17,42,8
1,0.625,3,1,48,1.25,0.0022222222222222222,32527,3.021509968755865,0.85,2020-03-26,2021-05-17,42,8
0.25,0.6875,3,1,48,1.25,0.0022222222222222222,32536,1.0589387224276268,0.85,2020-03-26,2021-05-17,42,8
0.375,0.6875,3,1,48,1.25,0.0022222222222222222,32537,1.3253232792057597,0.85,2020-03-26,2021-05-17,42,8
0.5,0.6875,3,1,48,1.25,0.0022222222222222222,32538,1.6426907771280925,0.85,2020-03-26,2021-05-17,42,8
0.625,0.6875,3,1,48,1.25,0.0022222222222222222,32539,2.017378309203593,0.85,2020-03-26,2021-05-17,42,8
0.75,0.6875,3,1,48,1.25,0.0022222222222222222,32540,2.4562346367966965,0.85,2020-03-26,2021-05-17,42,8
0.25,0.75,3,1,48,1.25,0.0022222222222222222,32551,1.2262574661069745,0.85,2020-03-26,2021-05-17,42,8
0.375,0.75,3,1,48,1.25,0.0022222222222222222,32552,1.5347323992512816,0.85,2020-03-26,2021-05-17,42,8
1.875,0.1875,5,1,48,1.25,0.0022222222222222222,32654,1.2405396024934034,0.85,2020-03-26,2021-05-17,42,8
2,0.1875,5,1,48,1.25,0.0022222222222222222,32655,1.4340111199616106,0.85,2020-03-26,2021-05-17,42,8
1.625,0.25,5,1,48,1.25,0.0022222222222222222,32667,1.3829680971132456,0.85,2020-03-26,2021-05-17,42,8
1.75,0.25,5,1,48,1.25,0.0022222222222222222,32668,1.608388328806521,0.85,2020-03-26,2021-05-17,42,8
1.875,0.25,5,1,48,1.25,0.0022222222222222222,32669,1.864508527869845,0.85,2020-03-26,2021-05-17,42,8
1.5,0.3125,5,1,48,1.25,0.0022222222222222222,32681,1.707540617406429,0.85,2020-03-26,2021-05-17,42,8
1.625,0.3125,5,1,48,1.25,0.0022222222222222222,32682,1.9931956593344629,0.85,2020-03-26,2021-05-17,42,8
1.75,0.3125,5,1,48,1.25,0.0022222222222222222,32683,2.318081409248047,0.85,2020-03-26,2021-05-17,42,8
1.375,0.375,5,1,48,1.25,0.0022222222222222222,32695,2.0093685326971795,0.85,2020-03-26,2021-05-17,42,8
1.5,0.375,5,1,48,1.25,0.0022222222222222222,32696,2.3553493258474707,0.85,2020-03-26,2021-05-17,42,8
1.625,0.375,5,1,48,1.25,0.0022222222222222222,32697,2.749376503632598,0.85,2020-03-26,2021-05-17,42,8
1.25,0.4375,5,1,48,1.25,0.0022222222222222222,32709,2.25619773281701,0.85,2020-03-26,2021-05-17,42,8
1.375,0.4375,5,1,48,1.25,0.0022222222222222222,32710,2.657224092687781,0.85,2020-03-26,2021-05-17,42,8
1.5,0.4375,5,1,48,1.25,0.0022222222222222222,32711,3.1147551449592887,0.85,2020-03-26,2021-05-17,42,8
1.625,0.4375,5,1,48,1.25,0.0022222222222222222,32712,3.6358235766316978,0.85,2020-03-26,2021-05-17,42,8
1,0.5,5,1,48,1.25,0.0022222222222222222,32722,2.0374099431507258,0.85,2020-03-26,2021-05-17,42,8
1.125,0.5,5,1,48,1.25,0.0022222222222222222,32723,2.426802963171583,0.85,2020-03-26,2021-05-17,42,8
1.25,0.5,5,1,48,1.25,0.0022222222222222222,32724,2.8734243348933455,0.85,2020-03-26,2021-05-17,42,8
1.375,0.5,5,1,48,1.25,0.0022222222222222222,32725,3.3841592251139994,0.85,2020-03-26,2021-05-17,42,8
0.75,0.5625,5,1,48,1.25,0.0022222222222222222,32735,1.7355623301524445,0.85,2020-03-26,2021-05-17,42,8
0.875,0.5625,5,1,48,1.25,0.0022222222222222222,32736,2.0962987742493366,0.85,2020-03-26,2021-05-17,42,8
1,0.5625,5,1,48,1.25,0.0022222222222222222,32737,2.5135629532685164,0.85,2020-03-26,2021-05-17,42,8
1.125,0.5625,5,1,48,1.25,0.0022222222222222222,32738,2.993959091844424,0.85,2020-03-26,2021-05-17,42,8
1.25,0.5625,5,1,48,1.25,0.0022222222222222222,32739,3.544958137407999,0.85,2020-03-26,2021-05-17,42,8
0.5,0.625,5,1,48,1.25,0.0022222222222222222,32748,1.395277039096517,0.85,2020-03-26,2021-05-17,42,8
0.625,0.625,5,1,48,1.25,0.0022222222222222222,32749,1.7135310389483245,0.85,2020-03-26,2021-05-17,42,8
0.75,0.625,5,1,48,1.25,0.0022222222222222222,32750,2.0862890563905374,0.85,2020-03-26,2021-05-17,42,8
0.875,0.625,5,1,48,1.25,0.0022222222222222222,32751,2.51992401290314,0.85,2020-03-26,2021-05-17,42,8
1,0.625,5,1,48,1.25,0.0022222222222222222,32752,3.021509968755865,0.85,2020-03-26,2021-05-17,42,8
1.125,0.625,5,1,48,1.25,0.0022222222222222222,32753,3.5989857466238666,0.85,2020-03-26,2021-05-17,42,8
0.25,0.6875,5,1,48,1.25,0.0022222222222222222,32761,1.0589387224276268,0.85,2020-03-26,2021-05-17,42,8
0.375,0.6875,5,1,48,1.25,0.0022222222222222222,32762,1.3253232792057597,0.85,2020-03-26,2021-05-17,42,8
0.5,0.6875,5,1,48,1.25,0.0022222222222222222,32763,1.6426907771280925,0.85,2020-03-26,2021-05-17,42,8
0.625,0.6875,5,1,48,1.25,0.0022222222222222222,32764,2.017378309203593,0.85,2020-03-26,2021-05-17,42,8
0.75,0.6875,5,1,48,1.25,0.0022222222222222222,32765,2.4562346367966965,0.85,2020-03-26,2021-05-17,42,8
0.875,0.6875,5,1,48,1.25,0.0022222222222222222,32766,2.9667627425016794,0.85,2020-03-26,2021-05-17,42,8
0.25,0.75,5,1,48,1.25,0.0022222222222222222,32776,1.2262574661069745,0.85,2020-03-26,2021-05-17,42,8
0.375,0.75,5,1,48,1.25,0.0022222222222222222,32777,1.5347323992512816,0.85,2020-03-26,2021-05-17,42,8
0.5,0.75,5,1,48,1.25,0.0022222222222222222,32778,1.9022458876000343,0.85,2020-03-26,2021-05-17,42,8
0.625,0.75,5,1,48,1.25,0.0022222222222222222,32779,2.336136323310476,0.85,2020-03-26,2021-05-17,42,8
1.625,0.3125,7,1,48,1.25,0.0022222222222222222,32907,1.9931956593344629,0.85,2020-03-26,2021-05-17,42,8
1.75,0.3125,7,1,48,1.25,0.0022222222222222222,32908,2.318081409248047,0.85,2020-03-26,2021-05-17,42,8
1.875,0.3125,7,1,48,1.25,0.0022222222222222222,32909,2.6872133292876272,0.85,2020-03-26,2021-05-17,42,8
1.5,0.375,7,1,48,1.25,0.0022222222222222222,32921,2.3553493258474707,0.85,2020-03-26,2021-05-17,42,8
1.625,0.375,7,1,48,1.25,0.0022222222222222222,32922,2.749376503632598,0.85,2020-03-26,2021-05-17,42,8
