agegroup,infection,par_id,cumul_mean_incid,sum_abs_diff,sum_rel_diff
5,3,20757,367528,10817,0.0294
6,1,20757,578,20,0.0344
6,2,20757,69643,2386,0.0343
6,3,20757,389040,11447,0.0294
7,1,20757,64,2,0.0357
7,2,20757,35076,1194,0.034
7,3,20757,366474,10865,0.0296
8,1,20757,7,0,0.0484
8,2,20757,32404,1124,0.0347
8,3,20757,3635449,109095,0.03
9,1,20757,0,0,NA
9,2,20757,3197,102,0.0319
9,3,20757,4035526,123059,0.0305
10,1,20757,0,0,NA
10,2,20757,270,9,0.0322
10,3,20757,2235339,68629,0.0307
11,1,20757,0,0,NA
11,2,20757,127,4,0.0331
11,3,20757,1429010,44048,0.0308
1,1,20758,524348,39022,0.0744
1,2,20758,113388,7172,0.0633
1,3,20758,11652,1058,0.0908
2,1,20758,151332,13564,0.0896
2,2,20758,150953,11270,0.0747
2,3,20758,36074,2988,0.0828
3,1,20758,56282,4677,0.0831
3,2,20758,141870,11051,0.0779
3,3,20758,51154,4577,0.0895
4,1,20758,18845,1681,0.0892
4,2,20758,130011,11243,0.0865
4,3,20758,111412,8893,0.0798
5,1,20758,5370,492,0.0917
5,2,20758,139773,12215,0.0874
5,3,20758,214095,20489,0.0957
6,1,20758,712,68,0.0954
6,2,20758,73573,6581,0.0894
6,3,20758,216785,22157,0.1022
7,1,20758,82,8,0.0997
7,2,20758,37353,3536,0.0947
7,3,20758,193979,20724,0.1068
8,1,20758,9,1,0.11
8,2,20758,38855,4179,0.1075
8,3,20758,1987628,215509,0.1084
9,1,20758,0,0,NA
9,2,20758,4098,487,0.1187
9,3,20758,1756757,200190,0.114
10,1,20758,0,0,NA
10,2,20758,446,59,0.1332
10,3,20758,947041,109316,0.1154
11,1,20758,0,0,NA
11,2,20758,229,53,0.2334
11,3,20758,594785,69109,0.1162
1,1,20759,520490,18844,0.0362
1,2,20759,79112,2625,0.0332
1,3,20759,3239,116,0.0358
2,1,20759,177892,5219,0.0293
2,2,20759,125245,3481,0.0278
2,3,20759,11172,374,0.0335
3,1,20759,70860,1657,0.0234
3,2,20759,120418,3582,0.0297
3,3,20759,15825,528,0.0334
4,1,20759,25818,645,0.025
4,2,20759,133542,4009,0.03
4,3,20759,40168,1390,0.0346
5,1,20759,8120,204,0.0252
5,2,20759,149264,5571,0.0373
5,3,20759,74386,2858,0.0384
6,1,20759,1195,32,0.0268
6,2,20759,85923,3618,0.0421
6,3,20759,75839,3068,0.0405
7,1,20759,153,5,0.03
7,2,20759,48553,2078,0.0428
7,3,20759,67528,2807,0.0416
8,1,20759,22,1,0.0455
8,2,20759,76022,3045,0.0401
8,3,20759,749156,31482,0.042
9,1,20759,0,0,NA
9,2,20759,12658,803,0.0634
9,3,20759,594511,25015,0.0421
10,1,20759,0,0,NA
10,2,20759,5221,788,0.1508
10,3,20759,311588,13204,0.0424
11,1,20759,0,0,NA
11,2,20759,6149,1064,0.173
11,3,20759,192376,8117,0.0422
1,1,20771,486257,14377,0.0296
1,2,20771,136815,2822,0.0206
1,3,20771,27406,424,0.0155
2,1,20771,128449,2301,0.0179
2,2,20771,160721,3047,0.019
2,3,20771,71447,1062,0.0149
3,1,20771,46985,566,0.0121
3,2,20771,144683,2299,0.0159
3,3,20771,109274,1483,0.0136
4,1,20771,15215,190,0.0125
4,2,20771,122021,2036,0.0167
4,3,20771,173595,2582,0.0149
5,1,20771,4244,54,0.0127
5,2,20771,130870,2000,0.0153
5,3,20771,401784,5373,0.0134
6,1,20771,545,7,0.0133
6,2,20771,68183,1012,0.0148
6,3,20771,424156,5533,0.013
7,1,20771,60,1,0.0137
7,2,20771,34420,498,0.0145
7,3,20771,396335,5136,0.013
8,1,20771,7,0,0.0153
8,2,20771,31934,467,0.0146
8,3,20771,3877980,50696,0.0131
9,1,20771,0,0,NA
9,2,20771,3159,43,0.0136
9,3,20771,4277795,56061,0.0131
10,1,20771,0,0,NA
10,2,20771,272,4,0.0135
10,3,20771,2252826,29675,0.0132
11,1,20771,0,0,NA
11,2,20771,126,2,0.0138
11,3,20771,1363413,18018,0.0132
1,1,20772,531988,27619,0.0519
1,2,20772,125907,5153,0.0409
1,3,20772,18835,815,0.0433
2,1,20772,141511,6727,0.0475
2,2,20772,155702,6841,0.0439
2,3,20772,52476,2159,0.0411
3,1,20772,51511,2067,0.0401
3,2,20772,142534,6221,0.0436
3,3,20772,73421,3253,0.0443
4,1,20772,16854,732,0.0434
4,2,20772,125067,5899,0.0472
4,3,20772,139813,5988,0.0428
5,1,20772,4749,212,0.0446
5,2,20772,134661,6404,0.0476
5,3,20772,272526,13201,0.0484
6,1,20772,623,29,0.047
6,2,20772,70556,3395,0.0481
6,3,20772,268637,14140,0.0526
7,1,20772,71,4,0.0501
7,2,20772,35510,1764,0.0497
7,3,20772,233575,13054,0.0559
8,1,20772,8,0,0.0561
8,2,20772,36166,2062,0.057
8,3,20772,2327173,132293,0.0568
9,1,20772,0,0,NA
9,2,20772,3796,238,0.0626
9,3,20772,2025995,121664,0.0601
10,1,20772,0,0,NA
10,2,20772,427,37,0.0875
10,3,20772,1034542,62920,0.0608
11,1,20772,0,0,NA
11,2,20772,321,75,0.2346
11,3,20772,613288,37548,0.0612
1,1,20785,499786,14057,0.0281
1,2,20785,141888,2765,0.0195
1,3,20785,31111,430,0.0138
2,1,20785,125835,1840,0.0146
2,2,20785,161799,2678,0.0166
2,3,20785,77433,968,0.0125
3,1,20785,45534,385,0.0085
3,2,20785,143484,1822,0.0127
3,3,20785,116944,1267,0.0108
4,1,20785,14651,128,0.0087
4,2,20785,119964,1570,0.0131
4,3,20785,178424,2107,0.0118
5,1,20785,4101,35,0.0085
5,2,20785,128844,1476,0.0115
5,3,20785,413214,4246,0.0103
6,1,20785,530,5,0.0091
6,2,20785,67282,737,0.0109
6,3,20785,431316,4284,0.0099
7,1,20785,60,1,0.0101
7,2,20785,34033,360,0.0106
7,3,20785,394869,3908,0.0099
8,1,20785,7,0,0.0076
8,2,20785,31954,344,0.0108
8,3,20785,3820209,38369,0.01
9,1,20785,0,0,NA
9,2,20785,3186,33,0.0104
9,3,20785,3964552,40196,0.0101
10,1,20785,0,0,NA
10,2,20785,291,3,0.0107
10,3,20785,1970222,20078,0.0102
11,1,20785,0,0,NA
11,2,20785,137,5,0.0392
11,3,20785,1121951,11476,0.0102
1,1,20787,553666,17054,0.0308
1,2,20787,111516,2255,0.0202
1,3,20787,11345,245,0.0216
2,1,20787,156657,2728,0.0174
2,2,20787,145911,2435,0.0167
2,3,20787,31517,603,0.0191
3,1,20787,59029,597,0.0101
3,2,20787,133138,1851,0.0139
3,3,20787,39838,762,0.0191
4,1,20787,20372,213,0.0105
4,2,20787,126702,1829,0.0144
4,3,20787,82453,1514,0.0184
5,1,20787,6228,66,0.0106
5,2,20787,135563,2190,0.0162
5,3,20787,136162,2761,0.0203
6,1,20787,897,10,0.0113
6,2,20787,72622,1452,0.02
6,3,20787,123398,2610,0.0212
7,1,20787,114,1,0.0123
7,2,20787,38313,826,0.0216
7,3,20787,98394,2133,0.0217
8,1,20787,17,0,0.0209
8,2,20787,57853,1079,0.0186
8,3,20787,989978,21239,0.0215
9,1,20787,0,0,NA
9,2,20787,11196,737,0.0658
9,3,20787,708453,15171,0.0214
10,1,20787,0,0,NA
10,2,20787,9269,1351,0.1457
10,3,20787,329112,6925,0.021
11,1,20787,0,0,NA
11,2,20787,14666,2022,0.1378
11,3,20787,178464,3549,0.0199
1,1,20798,466377,7508,0.0161
1,2,20798,148653,1583,0.0106
1,3,20798,36527,234,0.0064
2,1,20798,117719,752,0.0064
2,2,20798,163899,1254,0.0077
2,3,20798,86459,404,0.0047
3,1,20798,43076,78,0.0018
3,2,20798,143385,611,0.0043
3,3,20798,130807,367,0.0028
4,1,20798,13968,18,0.0013
4,2,20798,117915,477,0.004
4,3,20798,187788,560,0.003
5,1,20798,3987,3,8e-4
5,2,20798,126817,289,0.0023
5,3,20798,453923,726,0.0016
6,1,20798,522,0,7e-4
6,2,20798,66103,100,0.0015
6,3,20798,493929,571,0.0012
7,1,20798,59,0,5e-4
7,2,20798,33505,35,0.0011
7,3,20798,478380,446,9e-4
8,1,20798,7,0,0
8,2,20798,31225,23,7e-4
8,3,20798,4628049,3636,8e-4
9,1,20798,0,0,NA
9,2,20798,3097,3,9e-4
9,3,20798,5493898,4898,9e-4
10,1,20798,0,0,NA
10,2,20798,271,0,0.001
10,3,20798,2651855,2303,9e-4
11,1,20798,0,0,NA
11,2,20798,133,4,0.0298
11,3,20798,1449531,1233,9e-4
1,1,20837,454644,4976,0.0109
1,2,20837,154953,1666,0.0107
1,3,20837,44832,449,0.01
2,1,20837,116677,551,0.0047
2,2,20837,163462,1161,0.0071
2,3,20837,98809,647,0.0065
3,1,20837,43935,72,0.0016
3,2,20837,140746,506,0.0036
3,3,20837,144747,512,0.0035
4,1,20837,14783,22,0.0015
4,2,20837,114841,342,0.003
4,3,20837,197232,648,0.0033
5,1,20837,4478,6,0.0014
5,2,20837,125344,197,0.0016
5,3,20837,475668,769,0.0016
6,1,20837,620,1,0.0016
6,2,20837,65880,68,0.001
6,3,20837,518435,557,0.0011
7,1,20837,75,0,0.0017
7,2,20837,33571,25,7e-4
7,3,20837,515495,401,8e-4
8,1,20837,9,0,0.0043
8,2,20837,31930,19,6e-4
8,3,20837,5005558,3143,6e-4
9,1,20837,0,0,NA
9,2,20837,3273,7,0.0023
9,3,20837,5848594,3734,6e-4
10,1,20837,14,6,0.4142
10,2,20837,2064,513,0.2486
10,3,20837,2431105,1772,7e-4
11,1,20837,758,205,0.2699
11,2,20837,16610,3223,0.1941
11,3,20837,1107077,3010,0.0027
1,1,20969,481340,31949,0.0664
1,2,20969,58210,4218,0.0725
1,3,20969,1600,119,0.0743
2,1,20969,185825,12558,0.0676
2,2,20969,107395,6625,0.0617
2,3,20969,6345,452,0.0712
3,1,20969,75805,4508,0.0595
3,2,20969,109044,7270,0.0667
3,3,20969,9872,696,0.0706
4,1,20969,28245,1796,0.0636
4,2,20969,133594,8577,0.0642
4,3,20969,28007,2063,0.0737
5,1,20969,9184,590,0.0643
5,2,20969,155764,12169,0.0781
5,3,20969,57448,4643,0.0808
6,1,20969,1376,94,0.068
6,2,20969,94067,8125,0.0864
6,3,20969,63388,5383,0.0849
7,1,20969,181,14,0.0769
7,2,20969,55366,4958,0.0895
7,3,20969,60438,5278,0.0873
8,1,20969,27,3,0.1121
8,2,20969,88667,7838,0.0884
8,3,20969,714932,64057,0.0896
9,1,20969,0,0,0.1538
9,2,20969,13955,1412,0.1012
9,3,20969,603730,54539,0.0903
10,1,20969,0,0,NA
10,2,20969,3659,610,0.1668
10,3,20969,336913,30808,0.0914
11,1,20969,0,0,NA
11,2,20969,2950,640,0.2169
11,3,20969,221727,20348,0.0918
1,1,20983,502879,27691,0.0551
1,2,20983,86086,3607,0.0419
1,3,20983,5026,254,0.0506
2,1,20983,165194,7078,0.0428
2,2,20983,133782,4965,0.0371
2,3,20983,17181,790,0.046
3,1,20983,63689,2025,0.0318
3,2,20983,129024,4472,0.0347
3,3,20983,24503,1106,0.0451
4,1,20983,22197,727,0.0328
4,2,20983,134002,4856,0.0362
4,3,20983,60230,2636,0.0438
5,1,20983,6849,221,0.0323
5,2,20983,145719,5669,0.0389
5,3,20983,112103,5359,0.0478
6,1,20983,965,32,0.0332
6,2,20983,80166,3579,0.0446
6,3,20983,113507,5649,0.0498
7,1,20983,118,4,0.0347
7,2,20983,43322,2147,0.0496
7,3,20983,100727,5146,0.0511
8,1,20983,15,1,0.0441
8,2,20983,58475,2920,0.0499
8,3,20983,1080241,56064,0.0519
9,1,20983,0,0,NA
9,2,20983,7867,492,0.0626
9,3,20983,876712,46293,0.0528
10,1,20983,0,0,NA
10,2,20983,1952,294,0.1505
10,3,20983,464133,24773,0.0534
11,1,20983,0,0,NA
11,2,20983,2106,440,0.209
11,3,20983,288510,15439,0.0535
1,1,20997,513906,29354,0.0571
1,2,20997,102745,4171,0.0406
1,3,20997,9947,462,0.0465
2,1,20997,153261,6817,0.0445
2,2,20997,143865,5563,0.0387
2,3,20997,30371,1268,0.0418
3,1,20997,57488,1872,0.0326
3,2,20997,136367,4656,0.0341
3,3,20997,41447,1776,0.0429
4,1,20997,19449,659,0.0339
4,2,20997,129402,4804,0.0371
4,3,20997,90110,3591,0.0398
5,1,20997,5885,197,0.0334
5,2,20997,139465,5130,0.0368
5,3,20997,161961,7454,0.046
6,1,20997,811,28,0.0345
6,2,20997,74068,3076,0.0415
6,3,20997,155838,7576,0.0486
7,1,20997,97,3,0.036
7,2,20997,38524,1868,0.0485
7,3,20997,131853,6640,0.0504
8,1,20997,12,1,0.0498
8,2,20997,49154,2509,0.051
8,3,20997,1349956,69242,0.0513
9,1,20997,0,0,NA
9,2,20997,6433,424,0.0659
9,3,20997,1058292,55597,0.0525
10,1,20997,0,0,NA
10,2,20997,2025,363,0.1791
10,3,20997,529762,28138,0.0531
11,1,20997,0,0,NA
11,2,20997,3150,686,0.2177
11,3,20997,310230,16495,0.0532
1,1,21009,447595,11750,0.0263
1,2,21009,129298,2315,0.0179
1,3,21009,26731,328,0.0123
2,1,21009,130819,2242,0.0171
2,2,21009,156051,2506,0.0161
2,3,21009,69746,809,0.0116
3,1,21009,50319,550,0.0109
3,2,21009,144498,1832,0.0127
3,3,21009,111657,1145,0.0103
4,1,21009,16929,186,0.011
4,2,21009,122708,1626,0.0133
4,3,21009,168380,1924,0.0114
5,1,21009,5111,54,0.0107
5,2,21009,135030,1574,0.0117
5,3,21009,420902,4169,0.0099
6,1,21009,688,7,0.0108
6,2,21009,70721,781,0.011
6,3,21009,459055,4204,0.0092
7,1,21009,80,1,0.0112
7,2,21009,35825,377,0.0105
7,3,21009,439928,3748,0.0085
8,1,21009,9,0,0.0089
8,2,21009,33163,341,0.0103
8,3,21009,4288612,35927,0.0084
9,1,21009,0,0,NA
9,2,21009,3274,28,0.0085
9,3,21009,4966364,40122,0.0081
10,1,21009,0,0,NA
10,2,21009,280,2,0.0086
10,3,21009,2503907,20323,0.0081
11,1,21009,0,0,NA
11,2,21009,128,2,0.0138
11,3,21009,1441037,11735,0.0081
1,1,21011,521184,24755,0.0475
1,2,21011,109720,3671,0.0335
1,3,21011,13864,409,0.0295
2,1,21011,149537,4282,0.0286
2,2,21011,146124,4104,0.0281
2,3,21011,39294,994,0.0253
3,1,21011,56010,946,0.0169
3,2,21011,137294,2983,0.0217
3,3,21011,52371,1339,0.0256
4,1,21011,18944,321,0.017
4,2,21011,126355,2859,0.0226
4,3,21011,104518,2479,0.0237
5,1,21011,5797,96,0.0166
5,2,21011,136663,2935,0.0215
5,3,21011,183760,5026,0.0273
6,1,21011,808,14,0.0173
6,2,21011,71793,1766,0.0246
6,3,21011,169671,4919,0.029
7,1,21011,98,2,0.0194
7,2,21011,36864,1077,0.0292
7,3,21011,137346,4129,0.0301
8,1,21011,13,0,0.0243
8,2,21011,49150,1459,0.0297
8,3,21011,1369699,41564,0.0303
9,1,21011,0,0,NA
9,2,21011,7467,465,0.0623
9,3,21011,1016382,31431,0.0309
10,1,21011,0,0,NA
10,2,21011,4809,840,0.1747
10,3,21011,477730,14791,0.031
11,1,21011,0,0,NA
11,2,21011,8928,1535,0.1719
11,3,21011,261736,7937,0.0303
1,1,21023,471732,14872,0.0315
1,2,21023,132472,3019,0.0228
1,3,21023,29184,476,0.0163
2,1,21023,130569,2625,0.0201
2,2,21023,156069,3077,0.0197
2,3,21023,73507,1083,0.0147
3,1,21023,49518,620,0.0125
3,2,21023,142651,2167,0.0152
3,3,21023,114776,1469,0.0128
4,1,21023,16574,212,0.0128
4,2,21023,120803,1895,0.0157
4,3,21023,170670,2425,0.0142
5,1,21023,5008,63,0.0126
5,2,21023,133279,1856,0.0139
5,3,21023,418320,5114,0.0122
6,1,21023,677,9,0.013
6,2,21023,70097,932,0.0133
6,3,21023,445800,5047,0.0113
7,1,21023,79,1,0.0136
7,2,21023,35527,449,0.0126
7,3,21023,410941,4425,0.0108
8,1,21023,9,0,0.0177
8,2,21023,33525,421,0.0126
8,3,21023,3951606,43095,0.0109
9,1,21023,0,0,NA
9,2,21023,3368,39,0.0115
9,3,21023,4041834,44665,0.0111
10,1,21023,0,0,NA
10,2,21023,332,7,0.0225
10,3,21023,1904136,21228,0.0111
11,1,21023,0,0,NA
11,2,21023,329,69,0.2096
11,3,21023,1023131,11456,0.0112
1,1,21024,514773,25229,0.049
1,2,21024,128454,4735,0.0369
1,3,21024,25968,703,0.0271
2,1,21024,133431,4378,0.0328
2,2,21024,153926,5063,0.0329
2,3,21024,66843,1675,0.0251
3,1,21024,48669,1068,0.0219
3,2,21024,140215,3758,0.0268
3,3,21024,97758,2194,0.0224
4,1,21024,15971,366,0.0229
4,2,21024,120399,3371,0.028
4,3,21024,158264,3978,0.0251
5,1,21024,4743,108,0.0228
5,2,21024,132440,3440,0.026
5,3,21024,331103,7775,0.0235
6,1,21024,639,15,0.0239
6,2,21024,69302,1736,0.0251
6,3,21024,316955,8167,0.0258
7,1,21024,75,2,0.0261
7,2,21024,34459,878,0.0255
7,3,21024,262063,7408,0.0283
8,1,21024,9,0,0.0338
8,2,21024,36946,1107,0.03
8,3,21024,2521680,73683,0.0292
9,1,21024,0,0,NA
9,2,21024,4213,167,0.0396
9,3,21024,2026873,62861,0.031
10,1,21024,0,0,NA
10,2,21024,1555,317,0.204
10,3,21024,920143,28845,0.0313
11,1,21024,0,0,NA
11,2,21024,4757,1048,0.2203
11,3,21024,481804,14995,0.0311
1,1,21025,526386,20702,0.0393
1,2,21025,110878,3066,0.0277
1,3,21025,15802,332,0.021
2,1,21025,151718,2883,0.019
2,2,21025,144834,2985,0.0206
2,3,21025,42611,719,0.0169
3,1,21025,57868,478,0.0083
3,2,21025,135629,1846,0.0136
3,3,21025,55438,882,0.0159
4,1,21025,19987,153,0.0076
4,2,21025,124549,1637,0.0131
4,3,21025,104821,1551,0.0148
5,1,21025,6328,46,0.0073
5,2,21025,134656,1626,0.0121
5,3,21025,177302,2859,0.0161
6,1,21025,913,7,0.0079
6,2,21025,70404,980,0.0139
6,3,21025,156196,2631,0.0168
7,1,21025,116,1,0.0092
7,2,21025,36116,550,0.0152
7,3,21025,120078,2074,0.0173
8,1,21025,20,0,0.0159
8,2,21025,55117,711,0.0129
8,3,21025,1172027,19520,0.0167
9,1,21025,0,0,0
9,2,21025,13624,1120,0.0822
9,3,21025,806095,13391,0.0166
10,1,21025,0,0,NA
10,2,21025,16134,2181,0.1352
10,3,21025,351447,5470,0.0156
11,1,21025,1,0,0.4928
11,2,21025,25103,2986,0.1189
11,3,21025,176975,2349,0.0133
1,1,21036,449196,8146,0.0181
1,2,21036,135196,1919,0.0142
1,3,21036,31974,327,0.0102
2,1,21036,128300,1017,0.0079
2,2,21036,156142,1583,0.0101
2,3,21036,77719,584,0.0075
3,1,21036,49923,159,0.0032
3,2,21036,142286,829,0.0058
3,3,21036,120765,593,0.0049
4,1,21036,17117,48,0.0028
4,2,21036,120038,653,0.0054
4,3,21036,174251,887,0.0051
5,1,21036,5334,13,0.0024
5,2,21036,133377,496,0.0037
5,3,21036,436852,1469,0.0034
6,1,21036,740,2,0.0024
6,2,21036,70315,218,0.0031
6,3,21036,481806,1334,0.0028
7,1,21036,89,0,0.0019
7,2,21036,35766,96,0.0027
7,3,21036,466123,1099,0.0024
8,1,21036,10,0,0.0019
8,2,21036,33510,81,0.0024
8,3,21036,4492568,9796,0.0022
9,1,21036,0,0,NA
9,2,21036,3344,8,0.0023
9,3,21036,4988549,10704,0.0021
10,1,21036,0,0,NA
10,2,21036,339,9,0.0257
10,3,21036,2265319,4819,0.0021
11,1,21036,0,0,NA
11,2,21036,683,169,0.2471
11,3,21036,1160581,2497,0.0022
1,1,21037,500107,19160,0.0383
1,2,21037,134567,4003,0.0298
1,3,21037,31291,703,0.0225
2,1,21037,130577,3017,0.0231
2,2,21037,155318,3805,0.0245
2,3,21037,76381,1451,0.019
3,1,21037,48665,680,0.014
3,2,21037,140131,2538,0.0181
3,3,21037,115665,1823,0.0158
4,1,21037,16231,229,0.0141
4,2,21037,118712,2184,0.0184
4,3,21037,171076,2998,0.0175
5,1,21037,4924,70,0.0142
5,2,21037,131530,2159,0.0164
5,3,21037,402258,5888,0.0146
6,1,21037,674,10,0.0151
6,2,21037,69373,1086,0.0156
6,3,21037,407598,5704,0.014
7,1,21037,80,1,0.0164
7,2,21037,34706,515,0.0148
7,3,21037,350240,5069,0.0145
8,1,21037,10,0,0.0199
8,2,21037,34951,571,0.0163
8,3,21037,3316966,50467,0.0152
9,1,21037,0,0,NA
9,2,21037,3795,80,0.0211
9,3,21037,2856415,46181,0.0162
10,1,21037,0,0,NA
10,2,21037,1474,305,0.2067
10,3,21037,1244678,20281,0.0163
11,1,21037,0,0,0.5333
11,2,21037,6271,1321,0.2107
11,3,21037,618776,9805,0.0158
1,1,21039,527872,17197,0.0326
1,2,21039,108606,2498,0.023
1,3,21039,16257,295,0.0182
2,1,21039,157413,2363,0.015
2,2,21039,141332,2271,0.0161
2,3,21039,42132,597,0.0142
3,1,21039,61966,341,0.0055
3,2,21039,132129,1301,0.0098
3,3,21039,53144,690,0.013
4,1,21039,22179,109,0.0049
4,2,21039,122300,1105,0.009
4,3,21039,96157,1123,0.0117
5,1,21039,7361,33,0.0045
5,2,21039,131048,1012,0.0077
5,3,21039,153614,1931,0.0126
6,1,21039,1113,6,0.005
6,2,21039,68356,516,0.0076
6,3,21039,127830,1648,0.0129
7,1,21039,158,1,0.0064
7,2,21039,35190,237,0.0067
7,3,21039,92473,1198,0.013
8,1,21039,51,1,0.0117
8,2,21039,66046,685,0.0104
8,3,21039,876932,9559,0.0109
9,1,21039,2,0,0.019
9,2,21039,32927,2703,0.0821
9,3,21039,552016,5370,0.0097
10,1,21039,14,3,0.2311
10,2,21039,40439,3793,0.0938
10,3,21039,217409,1471,0.0068
11,1,21039,265,48,0.1826
11,2,21039,46336,3686,0.0795
11,3,21039,97014,1128,0.0116
1,1,21049,442080,7207,0.0163
1,2,21049,136744,1973,0.0144
1,3,21049,34241,411,0.012
2,1,21049,128212,1065,0.0083
2,2,21049,155545,1653,0.0106
2,3,21049,80941,719,0.0089
3,1,21049,50671,225,0.0044
3,2,21049,141282,934,0.0066
3,3,21049,124292,760,0.0061
4,1,21049,17673,78,0.0044
4,2,21049,119177,753,0.0063
4,3,21049,176433,1122,0.0064
5,1,21049,5633,23,0.0042
5,2,21049,133323,661,0.005
5,3,21049,442623,2101,0.0047
6,1,21049,798,3,0.0042
6,2,21049,70541,317,0.0045
6,3,21049,491217,2051,0.0042
7,1,21049,98,0,0.0041
7,2,21049,35928,147,0.0041
7,3,21049,483667,1753,0.0036
8,1,21049,12,0,0.0068
8,2,21049,33829,128,0.0038
8,3,21049,4668807,15667,0.0034
9,1,21049,0,0,NA
9,2,21049,3409,11,0.0032
9,3,21049,5213010,16111,0.0031
10,1,21049,0,0,NA
10,2,21049,624,96,0.1533
10,3,21049,2254997,6947,0.0031
11,1,21049,13,5,0.3949
11,2,21049,4309,991,0.23
11,3,21049,1089836,3643,0.0033
1,1,21050,491315,14888,0.0303
1,2,21050,136829,3505,0.0256
1,3,21050,34287,698,0.0204
2,1,21050,131005,2015,0.0154
2,2,21050,154956,2941,0.019
2,3,21050,80951,1232,0.0152
3,1,21050,49902,380,0.0076
3,2,21050,139382,1686,0.0121
3,3,21050,121937,1312,0.0108
4,1,21050,16988,121,0.0071
4,2,21050,117834,1358,0.0115
4,3,21050,175060,2020,0.0115
5,1,21050,5290,37,0.0071
5,2,21050,131577,1214,0.0092
5,3,21050,424580,3691,0.0087
6,1,21050,741,6,0.0075
6,2,21050,69679,583,0.0084
6,3,21050,445066,3430,0.0077
7,1,21050,90,1,0.0076
7,2,21050,34848,268,0.0077
7,3,21050,391870,2890,0.0074
8,1,21050,11,0,0.0089
8,2,21050,35064,289,0.0083
8,3,21050,3677407,28023,0.0076
9,1,21050,0,0,NA
9,2,21050,3984,94,0.0237
9,3,21050,3213629,25506,0.0079
10,1,21050,1,1,0.4771
10,2,21050,4031,870,0.2157
10,3,21050,1331567,10345,0.0078
11,1,21050,116,36,0.3058
11,2,21050,17105,2986,0.1746
11,3,21050,620327,4036,0.0065
1,1,21062,450710,7338,0.0163
1,2,21062,136708,2297,0.0168
1,3,21062,36075,578,0.016
2,1,21062,132191,996,0.0075
2,2,21062,154071,1781,0.0116
2,3,21062,83431,911,0.0109
3,1,21062,52871,191,0.0036
3,2,21062,139864,909,0.0065
3,3,21062,126396,845,0.0067
4,1,21062,18687,64,0.0034
4,2,21062,118472,690,0.0058
4,3,21062,177563,1178,0.0066
5,1,21062,6067,19,0.0032
5,2,21062,133667,561,0.0042
5,3,21062,443379,1929,0.0044
6,1,21062,876,3,0.0033
6,2,21062,71075,259,0.0036
6,3,21062,490311,1770,0.0036
7,1,21062,110,0,0.0037
7,2,21062,35998,115,0.0032
7,3,21062,477308,1447,0.003
8,1,21062,14,0,7e-4
8,2,21062,34708,104,0.003
8,3,21062,4558584,12774,0.0028
9,1,21062,0,0,0.4783
9,2,21062,3883,83,0.0213
9,3,21062,4691837,12520,0.0027
10,1,21062,134,44,0.3239
10,2,21062,7512,1654,0.2201
10,3,21062,1897033,5762,0.003
11,1,21062,2572,558,0.2171
11,2,21062,33316,5134,0.1541
11,3,21062,836297,5733,0.0069
1,1,21063,492800,14691,0.0298
1,2,21063,137239,3884,0.0283
1,3,21063,36478,928,0.0254
2,1,21063,133673,2024,0.0151
2,2,21063,153604,3148,0.0205
2,3,21063,84007,1530,0.0182
3,1,21063,51698,395,0.0076
3,2,21063,137938,1760,0.0128
3,3,21063,124981,1530,0.0122
4,1,21063,17906,136,0.0076
4,2,21063,116934,1401,0.012
4,3,21063,176724,2286,0.0129
5,1,21063,5706,44,0.0078
5,2,21063,131726,1278,0.0097
5,3,21063,429101,4094,0.0095
6,1,21063,818,7,0.0083
6,2,21063,69861,615,0.0088
6,3,21063,451184,3768,0.0084
7,1,21063,102,1,0.0084
7,2,21063,34378,279,0.0081
7,3,21063,393187,3091,0.0079
8,1,21063,15,0,0.01
8,2,21063,36453,323,0.0089
8,3,21063,3649262,29760,0.0082
9,1,21063,6,2,0.3959
9,2,21063,6919,764,0.1104
9,3,21063,3010384,25316,0.0084
10,1,21063,562,150,0.2659
10,2,21063,23403,4081,0.1744
10,3,21063,1160578,8261,0.0071
11,1,21063,5298,989,0.1866
11,2,21063,54974,6827,0.1242
11,3,21063,483728,2770,0.0057
1,1,21076,502244,19382,0.0386
1,2,21076,135791,5382,0.0396
1,3,21076,38070,1549,0.0407
2,1,21076,138613,3550,0.0256
2,2,21076,151117,4749,0.0314
2,3,21076,85994,2615,0.0304
3,1,21076,54139,953,0.0176
3,2,21076,135584,3050,0.0225
3,3,21076,125881,2793,0.0222
4,1,21076,19075,364,0.0191
4,2,21076,115786,2654,0.0229
4,3,21076,176500,4334,0.0246
5,1,21076,6217,126,0.0203
5,2,21076,131673,2811,0.0214
5,3,21076,422474,8641,0.0205
6,1,21076,909,19,0.0205
6,2,21076,68908,1369,0.0199
6,3,21076,430642,8036,0.0187
7,1,21076,117,2,0.0205
7,2,21076,32527,650,0.02
7,3,21076,353301,6634,0.0188
8,1,21076,37,1,0.036
8,2,21076,40450,890,0.022
8,3,21076,3220698,65246,0.0203
9,1,21076,3730,840,0.2252
9,2,21076,50877,8038,0.158
9,3,21076,2291682,44838,0.0196
10,1,21076,20763,3260,0.157
10,2,21076,99983,11569,0.1157
10,3,21076,752560,10389,0.0138
11,1,21076,38899,4629,0.119
11,2,21076,96586,7716,0.0799
11,3,21076,248157,3241,0.0131
1,1,21180,475226,34883,0.0734
